match,p1_model,p2_model,winner,turns,p1_score,p2_score,p1_obj_count,p2_obj_count,p1_place,p2_place,p1_draw,p2_draw,p1_complete,p2_complete,p1_complete_scored,p2_complete_scored,p1_pts_series,p2_pts_series,p1_pts_parallel,p2_pts_parallel,p1_pts_mixed,p2_pts_mixed,p1_pts_bridge,p2_pts_bridge,p1_pts_cap,p2_pts_cap,p1_invalid,p2_invalid,p1_api_ok,p2_api_ok,p1_api_total,p2_api_total,p1_fallbacks,p2_fallbacks,p1_verify_fails,p2_verify_fails,voided,void_reason,elapsed
34,llama3.3:70b,qwen3:32b,P1,13,130,110,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,130,110,0,0,0,0,0,0,0,4,0,0,0,,46.24055314064026
35,llama3.3:70b,qwen3:32b,P1,13,130,105,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,130,105,0,0,0,0,0,0,0,4,0,0,0,,56.12238883972168
36,llama3.3:70b,qwen3:32b,P1,13,130,110,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,130,110,0,0,0,0,0,0,0,4,0,0,0,,42.236069202423096
37,llama3.3:70b,qwen3:32b,P1,13,125,110,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,110,0,0,0,0,0,0,0,4,0,0,0,,41.840917110443115
38,llama3.3:70b,qwen3:32b,P1,13,130,110,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,130,110,0,0,0,0,0,0,0,4,0,0,0,,39.28492093086243
39,llama3.3:70b,qwen3:32b,P1,13,125,115,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,115,0,0,0,0,0,0,0,4,0,0,0,,39.89687943458557
40,llama3.3:70b,qwen3:32b,P1,13,135,130,4,4,9,8,1,0,4,4,4,4,0,0,0,0,0,0,0,0,135,130,0,0,0,0,0,0,0,4,0,0,0,,40.34049940109253
41,llama3.3:70b,qwen3:32b,P2,13,130,135,4,4,8,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,130,135,0,0,0,0,0,0,0,4,0,0,0,,40.337037324905396
42,llama3.3:70b,qwen3:32b,P1,13,130,105,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,130,105,0,0,0,0,0,0,0,4,0,0,0,,39.63470911979675
43,llama3.3:70b,qwen3:32b,P2,13,135,160,4,4,9,10,3,3,4,4,4,4,0,0,0,0,0,0,0,0,135,160,0,0,0,0,0,0,0,4,0,0,0,,36.412896156311035
44,llama3.3:70b,qwen3:32b,P1,13,120,105,4,3,8,8,0,7,4,3,4,3,0,0,0,0,0,0,0,0,120,105,0,0,0,0,0,0,0,4,0,0,0,,41.76463460922241
45,llama3.3:70b,qwen3:32b,P2,13,130,140,4,4,8,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,130,140,0,0,0,0,0,0,0,4,0,0,0,,40.976879835128784
46,llama3.3:70b,qwen3:32b,P1,13,125,110,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,110,0,0,0,0,0,0,0,4,0,0,0,,41.13168787956238
47,llama3.3:70b,qwen3:32b,P1,13,135,105,4,3,8,9,1,6,4,3,4,3,0,0,0,0,0,0,0,0,135,105,0,0,0,0,0,0,0,4,0,0,0,,40.63021206855774
48,llama3.3:70b,qwen3:32b,P1,13,125,115,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,115,0,0,0,0,0,0,0,4,0,0,0,,41.373300075531006
49,llama3.3:70b,qwen3:32b,Draw,13,130,130,4,4,8,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,130,130,0,0,0,0,0,0,0,4,0,0,0,,40.11261034011841
50,llama3.3:70b,qwen3:32b,P2,13,95,110,3,3,6,9,9,6,3,3,3,3,0,0,0,0,0,0,0,0,95,110,0,0,0,0,0,0,0,4,0,0,0,,36.51127052307129
51,llama3.3:70b,qwen3:32b,P1,13,125,115,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,115,0,0,0,0,0,0,0,4,0,0,0,,43.278446674346924
52,llama3.3:70b,qwen3:32b,P1,13,130,105,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,130,105,0,0,0,0,0,0,0,4,0,0,0,,41.31496047973633
53,llama3.3:70b,qwen3:32b,P1,13,130,110,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,130,110,0,0,0,0,0,0,0,4,0,0,0,,39.31372547149658
54,llama3.3:70b,qwen3:32b,P1,13,130,110,4,3,8,9,1,6,4,3,4,3,0,0,0,0,0,0,0,0,130,110,0,0,0,0,0,0,0,4,0,0,0,,41.504942178726196
55,llama3.3:70b,qwen3:32b,P1,13,135,130,4,4,8,8,1,0,4,4,4,4,0,0,0,0,0,0,0,0,135,130,0,0,0,0,0,0,0,4,0,0,0,,40.119105100631714
56,llama3.3:70b,qwen3:32b,P1,13,135,105,4,3,8,9,1,6,4,3,4,3,0,0,0,0,0,0,0,0,135,105,0,0,0,0,0,0,0,4,0,0,0,,39.93707275390625
57,llama3.3:70b,qwen3:32b,P2,13,125,145,4,4,8,10,0,2,4,4,4,4,0,0,0,0,0,0,0,0,125,145,0,0,0,0,0,0,0,4,0,0,0,,40.507155418395996
58,llama3.3:70b,qwen3:32b,P2,13,95,110,3,3,6,9,9,6,3,3,3,3,0,0,0,0,0,0,0,0,95,110,0,0,0,0,0,0,0,4,0,0,0,,36.3407187461853
59,llama3.3:70b,qwen3:32b,P1,13,125,115,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,115,0,0,0,0,0,0,0,4,0,0,0,,41.465184688568115
60,llama3.3:70b,qwen3:32b,P1,13,125,105,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,105,0,0,0,0,0,0,0,4,0,0,0,,39.86806392669678
61,llama3.3:70b,qwen3:32b,P2,13,130,135,4,4,8,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,130,135,0,0,0,0,0,0,0,4,0,0,0,,41.169644594192505
62,llama3.3:70b,qwen3:32b,P1,13,140,110,4,3,9,9,1,6,4,3,4,3,0,0,0,0,0,0,0,0,140,110,0,0,0,0,0,0,0,4,0,0,0,,40.38025522232056
63,llama3.3:70b,qwen3:32b,P1,13,130,105,4,3,8,9,1,6,4,3,4,3,0,0,0,0,0,0,0,0,130,105,0,0,0,0,0,0,0,4,0,0,0,,41.56350088119507
64,llama3.3:70b,qwen3:32b,P1,13,135,105,4,3,8,9,1,6,4,3,4,3,0,0,0,0,0,0,0,0,135,105,0,0,0,0,0,0,0,4,0,0,0,,40.463123083114624
65,llama3.3:70b,qwen3:32b,P2,13,125,155,4,4,8,10,0,2,4,4,4,4,0,0,0,0,0,0,0,0,125,155,0,0,0,0,0,0,0,4,0,0,0,,42.907675981521606
66,llama3.3:70b,qwen3:32b,P1,13,130,100,4,3,8,9,1,6,4,3,4,3,0,0,0,0,0,0,0,0,130,100,0,0,0,0,0,0,0,4,0,0,0,,39.71005916595459
67,llama3.3:70b,qwen3:32b,P1,13,130,110,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,130,110,0,0,0,0,0,0,0,4,0,0,0,,40.390432596206665
68,llama3.3:70b,qwen3:32b,P2,13,125,140,4,4,8,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,125,140,0,0,0,0,0,0,0,4,0,0,0,,42.98646569252014
69,llama3.3:70b,qwen3:32b,P2,13,130,140,4,4,8,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,130,140,0,0,0,0,0,0,0,4,0,0,0,,41.0483775138855
70,llama3.3:70b,qwen3:32b,P1,13,130,115,4,3,9,9,1,6,4,3,4,3,0,0,0,0,0,0,0,0,130,115,0,0,0,0,0,0,0,4,0,0,0,,41.05437350273132
71,llama3.3:70b,qwen3:32b,P1,13,130,110,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,130,110,0,0,0,0,0,0,0,4,0,0,0,,42.145933866500854
72,llama3.3:70b,qwen3:32b,P1,13,125,110,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,110,0,0,0,0,0,0,0,4,0,0,0,,38.65494894981384
73,llama3.3:70b,qwen3:32b,P1,13,120,115,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,120,115,0,0,0,0,0,0,0,4,0,0,0,,41.52398204803467
74,llama3.3:70b,qwen3:32b,P1,13,125,115,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,115,0,0,0,0,0,0,0,4,0,0,0,,42.546438217163086
75,llama3.3:70b,qwen3:32b,P1,13,130,100,4,3,8,9,1,6,4,3,4,3,0,0,0,0,0,0,0,0,130,100,0,0,0,0,0,0,0,4,0,0,0,,39.74657869338989
76,llama3.3:70b,qwen3:32b,P1,13,125,115,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,115,0,0,0,0,0,0,0,4,0,0,0,,41.03718590736389
77,llama3.3:70b,qwen3:32b,P2,13,125,145,4,4,8,9,0,5,4,4,4,4,0,0,0,0,0,0,0,0,125,145,0,0,0,0,0,0,0,4,0,0,0,,41.736557483673096
78,llama3.3:70b,qwen3:32b,P1,13,125,115,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,115,0,0,0,0,0,0,0,4,0,0,0,,39.38582754135132
79,llama3.3:70b,qwen3:32b,P1,13,125,115,4,3,8,9,3,6,4,3,4,3,0,0,0,0,0,0,0,0,125,115,0,0,0,0,0,0,0,4,0,0,0,,38.704251527786255
80,llama3.3:70b,qwen3:32b,P1,13,125,105,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,105,0,0,0,0,0,0,0,4,0,0,0,,41.33922743797302
