match,p1_model,p2_model,winner,turns,p1_score,p2_score,p1_obj_count,p2_obj_count,p1_place,p2_place,p1_draw,p2_draw,p1_complete,p2_complete,p1_complete_scored,p2_complete_scored,p1_pts_series,p2_pts_series,p1_pts_parallel,p2_pts_parallel,p1_pts_mixed,p2_pts_mixed,p1_pts_bridge,p2_pts_bridge,p1_pts_cap,p2_pts_cap,p1_invalid,p2_invalid,p1_api_ok,p2_api_ok,p1_api_total,p2_api_total,p1_fallbacks,p2_fallbacks,p1_verify_fails,p2_verify_fails,voided,void_reason,elapsed
1,qwen3:32b,qwen3:32b,P1,13,140,120,4,3,9,9,2,6,4,3,4,3,35,40,60,35,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25.85051441192627
2,qwen3:32b,qwen3:32b,P2,13,105,115,3,3,9,9,6,6,3,3,3,3,30,70,30,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16.707703113555908
3,qwen3:32b,qwen3:32b,P2,13,110,150,3,4,9,9,6,0,3,4,3,4,35,40,30,65,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21.440722227096558
4,qwen3:32b,qwen3:32b,P2,13,110,115,3,3,9,9,6,6,3,3,3,3,40,35,70,35,0,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,18.743297338485718
5,qwen3:32b,qwen3:32b,P1,13,150,110,4,3,9,9,0,6,4,3,4,3,105,0,0,65,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19.578190803527832
6,qwen3:32b,qwen3:32b,P2,13,140,150,4,4,9,9,1,1,4,4,4,4,35,40,60,65,45,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,25.078447341918945
7,qwen3:32b,qwen3:32b,P2,13,105,115,3,3,9,9,6,6,3,3,3,3,0,70,105,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17.16193127632141
8,qwen3:32b,qwen3:32b,P2,13,110,115,3,3,9,9,6,6,3,3,3,3,0,40,65,30,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18.337358474731445
9,qwen3:32b,qwen3:32b,P1,13,120,110,3,3,9,9,6,6,3,3,3,3,75,0,0,65,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19.850658893585205
10,qwen3:32b,qwen3:32b,P2,13,110,145,3,4,9,10,6,4,3,4,3,4,35,40,30,105,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21.735684871673584
11,qwen3:32b,qwen3:32b,P2,13,115,140,3,4,9,10,6,4,3,4,3,4,70,0,0,95,45,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,23.550167322158813
12,qwen3:32b,qwen3:32b,P2,13,105,195,3,5,9,9,6,1,3,4,3,4,35,70,70,35,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.45070457458496
13,qwen3:32b,qwen3:32b,P2,13,115,190,3,5,9,9,6,0,3,4,3,4,40,65,30,35,45,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.512364864349365
14,qwen3:32b,qwen3:32b,P2,13,115,140,3,4,9,9,6,0,3,4,3,4,40,65,30,30,45,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,24.90731644630432
15,qwen3:32b,qwen3:32b,P1,13,115,105,3,3,9,9,6,6,3,3,3,3,40,30,30,30,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19.170181274414062
16,qwen3:32b,qwen3:32b,P2,13,145,190,4,5,9,9,1,0,4,5,4,5,65,40,35,60,45,90,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,22.241785526275635
17,qwen3:32b,qwen3:32b,P1,13,110,105,3,3,9,9,6,6,3,3,3,3,35,0,75,60,0,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,21.84462857246399
18,qwen3:32b,qwen3:32b,P2,13,105,115,3,3,9,9,6,6,3,3,3,3,0,70,105,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18.802677392959595
19,qwen3:32b,qwen3:32b,P1,13,150,110,4,3,9,9,1,6,4,3,4,3,105,0,0,65,45,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,21.273995637893677
20,qwen3:32b,qwen3:32b,P2,13,105,150,3,4,9,9,6,3,3,4,3,4,35,40,70,65,0,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,17.693480730056763
21,qwen3:32b,qwen3:32b,P2,13,140,150,4,4,9,9,0,1,4,4,4,4,65,40,30,65,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,22.658992052078247
22,qwen3:32b,qwen3:32b,P2,13,110,135,3,4,8,9,7,0,3,4,3,4,75,30,35,60,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.50822401046753
23,qwen3:32b,qwen3:32b,P2,13,110,115,3,3,9,9,6,6,3,3,3,3,0,40,65,30,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17.73413109779358
24,qwen3:32b,qwen3:32b,P2,13,110,120,3,3,9,9,6,6,3,3,3,3,35,40,30,35,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19.190581560134888
25,qwen3:32b,qwen3:32b,P1,13,150,110,4,3,9,9,0,6,4,3,4,3,40,65,65,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21.022488355636597
26,qwen3:32b,qwen3:32b,P2,13,120,165,3,5,9,10,6,0,3,5,3,5,75,30,0,135,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.281495094299316
27,qwen3:32b,qwen3:32b,Draw,13,110,110,3,3,9,9,6,6,3,3,3,3,70,35,40,30,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17.339757204055786
28,qwen3:32b,qwen3:32b,P1,13,110,105,3,3,9,9,6,6,3,3,3,3,35,30,75,30,0,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,22.35121774673462
29,qwen3:32b,qwen3:32b,P1,13,180,150,5,4,11,9,2,1,5,4,5,4,30,75,60,30,90,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,22.621832847595215
30,qwen3:32b,qwen3:32b,P1,13,195,110,5,3,9,9,0,6,4,3,4,3,40,35,65,30,90,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.765197277069092
31,qwen3:32b,qwen3:32b,P1,13,150,110,4,3,9,9,0,6,4,3,4,3,75,0,30,65,45,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,21.451985836029053
32,qwen3:32b,qwen3:32b,P1,13,185,150,5,4,9,9,0,0,4,4,4,4,35,40,60,65,90,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,26.579565286636353
33,qwen3:32b,qwen3:32b,P2,13,105,165,3,4,9,10,6,2,3,4,3,4,0,75,60,0,45,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,19.38871121406555
34,qwen3:32b,qwen3:32b,P1,13,140,120,4,3,9,9,0,6,4,3,4,3,65,40,30,35,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,22.79172396659851
35,qwen3:32b,qwen3:32b,P1,13,150,110,4,3,9,9,0,6,4,3,4,3,40,35,65,30,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21.54003119468689
36,qwen3:32b,qwen3:32b,P2,13,115,145,3,4,9,9,6,0,3,4,3,4,40,35,30,65,45,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,23.550074100494385
37,qwen3:32b,qwen3:32b,P1,13,185,135,5,4,9,8,0,0,4,4,4,4,65,70,30,65,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21.523681640625
38,qwen3:32b,qwen3:32b,P1,13,115,105,3,3,9,9,6,6,3,3,3,3,70,0,0,60,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18.352020978927612
39,qwen3:32b,qwen3:32b,P1,13,185,110,5,3,9,9,0,6,4,3,4,3,35,0,60,65,90,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.20025372505188
40,qwen3:32b,qwen3:32b,P2,13,105,120,3,3,9,9,6,6,3,3,3,3,0,75,105,0,0,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,18.253676176071167
41,qwen3:32b,qwen3:32b,P1,13,150,140,4,4,9,9,0,0,4,4,4,4,40,35,65,60,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27.402523040771484
42,qwen3:32b,qwen3:32b,P2,13,105,105,3,3,8,9,7,6,3,3,3,3,75,0,30,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17.938014030456543
43,qwen3:32b,qwen3:32b,P2,13,115,140,3,4,9,10,6,4,3,4,3,4,35,70,35,70,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,17.183515310287476
44,qwen3:32b,qwen3:32b,P1,13,150,105,4,3,9,9,0,6,4,3,4,3,75,30,30,30,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21.472370386123657
45,qwen3:32b,qwen3:32b,P1,13,150,110,4,3,9,9,1,6,4,3,4,3,40,65,65,0,45,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,19.859752893447876
46,qwen3:32b,qwen3:32b,P1,13,190,140,5,4,9,10,1,4,4,4,4,4,70,65,30,75,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.44403314590454
47,qwen3:32b,qwen3:32b,P1,13,150,110,4,3,9,9,0,6,4,3,4,3,70,35,35,30,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,22.48992681503296
48,qwen3:32b,qwen3:32b,P2,13,105,115,3,3,9,9,6,6,3,3,3,3,35,40,70,30,0,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,17.77436923980713
49,qwen3:32b,qwen3:32b,P1,13,190,145,5,4,9,9,0,1,4,4,4,4,70,35,30,65,90,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,24.22623562812805
50,qwen3:32b,qwen3:32b,P2,13,105,145,3,4,9,9,6,0,3,4,3,4,30,70,75,30,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21.841708183288574
51,qwen3:32b,qwen3:32b,P1,13,135,110,4,3,10,9,4,6,4,3,4,3,40,65,95,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.320753574371338
52,qwen3:32b,qwen3:32b,P2,13,120,140,3,4,9,9,6,0,3,4,3,4,40,35,35,60,45,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,22.559441566467285
