match,p1_model,p2_model,winner,turns,p1_score,p2_score,p1_obj_count,p2_obj_count,p1_place,p2_place,p1_draw,p2_draw,p1_complete,p2_complete,p1_complete_scored,p2_complete_scored,p1_pts_series,p2_pts_series,p1_pts_parallel,p2_pts_parallel,p1_pts_mixed,p2_pts_mixed,p1_pts_bridge,p2_pts_bridge,p1_pts_cap,p2_pts_cap,p1_invalid,p2_invalid,p1_api_ok,p2_api_ok,p1_api_total,p2_api_total,p1_fallbacks,p2_fallbacks,p1_verify_fails,p2_verify_fails,voided,void_reason,elapsed
19,llama3.3:70b,qwen3:32b,P1,13,135,105,4,3,8,9,1,6,4,3,4,3,0,0,0,0,0,0,0,0,135,105,0,0,0,0,0,0,0,0,0,0,0,,30.232749938964844
20,llama3.3:70b,qwen3:32b,P2,13,130,130,4,4,8,9,1,0,4,4,4,4,0,0,0,0,0,0,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,,33.68975353240967
21,llama3.3:70b,qwen3:32b,P1,13,125,110,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,110,0,0,0,0,0,0,0,0,0,0,0,,31.68907856941223
22,llama3.3:70b,qwen3:32b,P2,13,95,135,3,4,8,9,7,0,3,4,3,4,0,0,0,0,0,0,0,0,95,135,0,0,0,0,0,0,0,0,0,0,0,,26.324429512023926
23,llama3.3:70b,qwen3:32b,P2,13,125,140,4,4,8,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,125,140,0,0,0,0,0,0,0,0,0,0,0,,32.7364935874939
24,llama3.3:70b,qwen3:32b,P1,13,135,100,4,3,9,8,5,7,4,3,4,3,0,0,0,0,0,0,0,0,135,100,0,0,0,0,0,0,0,0,0,0,0,,28.723528623580933
25,llama3.3:70b,qwen3:32b,P2,13,120,145,4,4,8,9,0,1,4,4,4,4,0,0,0,0,0,0,0,0,120,145,0,0,0,0,0,0,0,1,0,0,0,,32.38560914993286
26,llama3.3:70b,qwen3:32b,P1,13,130,105,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,130,105,0,0,0,0,0,0,0,0,0,0,0,,28.698306560516357
27,llama3.3:70b,qwen3:32b,P2,13,125,140,4,4,8,9,0,2,4,4,4,4,0,0,0,0,0,0,0,0,125,140,0,0,0,0,0,0,0,0,0,0,0,,33.644858837127686
28,llama3.3:70b,qwen3:32b,P2,13,125,145,4,4,8,9,0,0,4,4,4,4,0,0,0,0,0,0,0,0,125,145,0,0,0,0,0,0,0,0,0,0,0,,32.33069825172424
29,llama3.3:70b,qwen3:32b,P1,13,125,95,4,3,8,8,0,7,4,3,4,3,0,0,0,0,0,0,0,0,125,95,0,0,0,0,0,0,0,0,0,0,0,,27.956588983535767
30,llama3.3:70b,qwen3:32b,P2,13,100,110,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,100,110,0,0,0,0,0,0,0,0,0,0,0,,25.370723485946655
31,llama3.3:70b,qwen3:32b,P1,13,130,105,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,130,105,0,0,0,0,0,0,0,1,0,0,0,,32.52010679244995
32,llama3.3:70b,qwen3:32b,P2,13,130,140,4,4,9,9,1,0,4,4,4,4,0,0,0,0,0,0,0,0,130,140,0,0,0,0,0,0,0,0,0,0,0,,33.328115463256836
33,llama3.3:70b,qwen3:32b,P1,13,135,105,4,3,8,9,1,6,4,3,4,3,0,0,0,0,0,0,0,0,135,105,0,0,0,0,0,0,0,0,0,0,0,,28.774962425231934
34,llama3.3:70b,qwen3:32b,P1,13,130,110,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,130,110,0,0,0,0,0,0,0,0,0,0,0,,28.0823814868927
35,llama3.3:70b,qwen3:32b,P1,13,125,110,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,110,0,0,0,0,0,0,0,0,0,0,0,,29.550443410873413
36,llama3.3:70b,qwen3:32b,P2,13,125,145,4,4,8,9,0,0,4,4,4,4,0,0,0,0,0,0,0,0,125,145,0,0,0,0,0,0,0,0,0,0,0,,31.871934175491333
37,llama3.3:70b,qwen3:32b,P2,13,90,140,3,4,8,8,7,0,3,4,3,4,0,0,0,0,0,0,0,0,90,140,0,0,0,0,0,0,0,0,0,0,0,,23.863845586776733
38,llama3.3:70b,qwen3:32b,P1,13,125,105,4,3,8,8,0,7,4,3,4,3,0,0,0,0,0,0,0,0,125,105,0,0,0,0,0,0,0,0,0,0,0,,27.496151208877563
39,llama3.3:70b,qwen3:32b,P1,13,130,110,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,130,110,0,0,0,0,0,0,0,0,0,0,0,,27.764639139175415
40,llama3.3:70b,qwen3:32b,P2,13,90,150,3,4,8,9,7,1,3,4,3,4,0,0,0,0,0,0,0,0,90,150,0,0,0,0,0,0,0,0,0,0,0,,29.48052477836609
41,llama3.3:70b,qwen3:32b,P1,13,125,110,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,110,0,0,0,0,0,0,0,0,0,0,0,,33.14053559303284
42,llama3.3:70b,qwen3:32b,P2,13,135,140,4,4,9,9,1,0,4,4,4,4,0,0,0,0,0,0,0,0,135,140,0,0,0,0,0,0,0,0,0,0,0,,31.9763400554657
43,llama3.3:70b,qwen3:32b,P1,13,130,105,4,3,9,8,5,7,4,3,4,3,0,0,0,0,0,0,0,0,130,105,0,0,0,0,0,0,0,0,0,0,0,,29.7754168510437
44,llama3.3:70b,qwen3:32b,P1,13,130,110,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,130,110,0,0,0,0,0,0,0,0,0,0,0,,29.624738216400146
45,llama3.3:70b,qwen3:32b,P1,13,135,105,4,3,9,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,135,105,0,0,0,0,0,0,0,0,0,0,0,,28.05061674118042
46,llama3.3:70b,qwen3:32b,P1,13,135,110,4,3,9,9,1,6,4,3,4,3,0,0,0,0,0,0,0,0,135,110,0,0,0,0,0,0,0,0,0,0,0,,29.40750813484192
47,llama3.3:70b,qwen3:32b,P1,13,125,110,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,110,0,0,0,0,0,0,0,0,0,0,0,,27.8564612865448
48,llama3.3:70b,qwen3:32b,P2,13,125,140,4,4,8,9,0,1,4,4,4,4,0,0,0,0,0,0,0,0,125,140,0,0,0,0,0,0,0,1,0,0,0,,36.941096782684326
49,llama3.3:70b,qwen3:32b,P2,13,135,145,4,4,8,9,0,3,4,4,4,4,0,0,0,0,0,0,0,0,135,145,0,0,0,0,0,0,0,0,0,0,0,,26.57333779335022
50,llama3.3:70b,qwen3:32b,P2,13,125,155,4,4,8,10,0,3,4,4,4,4,0,0,0,0,0,0,0,0,125,155,0,0,0,0,0,0,0,0,0,0,0,,30.36980438232422
51,llama3.3:70b,qwen3:32b,P2,13,125,145,4,4,8,9,0,1,4,4,4,4,0,0,0,0,0,0,0,0,125,145,0,0,0,0,0,0,0,0,0,0,0,,31.18173837661743
52,llama3.3:70b,qwen3:32b,P1,13,145,95,4,3,9,9,1,6,4,3,4,3,0,0,0,0,0,0,0,0,145,95,0,0,0,0,0,0,0,0,0,0,0,,28.124151945114136
53,llama3.3:70b,qwen3:32b,P2,13,125,140,4,4,8,9,0,2,4,4,4,4,0,0,0,0,0,0,0,0,125,140,0,0,0,0,0,0,0,0,0,0,0,,31.864874362945557
54,llama3.3:70b,qwen3:32b,P2,13,130,140,4,4,8,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,130,140,0,0,0,0,0,0,0,0,0,0,0,,30.47978949546814
55,llama3.3:70b,qwen3:32b,P2,13,135,135,4,4,8,9,2,0,4,4,4,4,0,0,0,0,0,0,0,0,135,135,0,0,0,0,0,0,0,1,0,0,0,,40.403987407684326
56,llama3.3:70b,qwen3:32b,P1,13,125,115,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,115,0,0,0,0,0,0,0,0,0,0,0,,29.123332977294922
57,llama3.3:70b,qwen3:32b,Draw,13,140,140,4,4,9,9,1,0,4,4,4,4,0,0,0,0,0,0,0,0,140,140,0,0,0,0,0,0,0,0,0,0,0,,33.03411555290222
58,llama3.3:70b,qwen3:32b,P2,13,125,155,4,4,8,10,0,2,4,4,4,4,0,0,0,0,0,0,0,0,125,155,0,0,0,0,0,0,0,0,0,0,0,,30.65696930885315
59,llama3.3:70b,qwen3:32b,Draw,13,130,130,4,4,8,8,1,0,4,4,4,4,0,0,0,0,0,0,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,,31.216274976730347
60,llama3.3:70b,qwen3:32b,P1,13,130,105,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,130,105,0,0,0,0,0,0,0,0,0,0,0,,28.655117988586426
61,llama3.3:70b,qwen3:32b,P2,13,125,145,4,4,8,9,0,2,4,4,4,4,0,0,0,0,0,0,0,0,125,145,0,0,0,0,0,0,0,0,0,0,0,,31.719980239868164
62,llama3.3:70b,qwen3:32b,P1,13,130,105,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,130,105,0,0,0,0,0,0,0,0,0,0,0,,31.292680025100708
63,llama3.3:70b,qwen3:32b,P2,13,125,145,4,4,8,9,0,0,4,4,4,4,0,0,0,0,0,0,0,0,125,145,0,0,0,0,0,0,0,0,0,0,0,,32.193673610687256
64,llama3.3:70b,qwen3:32b,P1,13,125,110,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,110,0,0,0,0,0,0,0,0,0,0,0,,29.975743770599365
65,llama3.3:70b,qwen3:32b,P2,13,130,140,4,4,9,9,5,0,4,4,4,4,0,0,0,0,0,0,0,0,130,140,0,0,0,0,0,0,0,0,0,0,0,,32.232932329177856
66,llama3.3:70b,qwen3:32b,P1,13,130,105,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,130,105,0,0,0,0,0,0,0,0,0,0,0,,28.069504737854004
67,llama3.3:70b,qwen3:32b,P2,13,130,135,4,4,8,9,1,1,4,4,4,4,0,0,0,0,0,0,0,0,130,135,0,0,0,0,0,0,0,0,0,0,0,,33.61421799659729
68,llama3.3:70b,qwen3:32b,P1,13,125,110,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,110,0,0,0,0,0,0,0,0,0,0,0,,29.63847327232361
69,llama3.3:70b,qwen3:32b,P1,13,130,105,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,130,105,0,0,0,0,0,0,0,1,0,0,0,,28.703322649002075
70,llama3.3:70b,qwen3:32b,P1,13,125,110,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,110,0,0,0,0,0,0,0,0,0,0,0,,28.611669301986694
71,llama3.3:70b,qwen3:32b,P2,13,125,140,4,4,8,9,0,2,4,4,4,4,0,0,0,0,0,0,0,0,125,140,0,0,0,0,0,0,0,0,0,0,0,,34.23192262649536
72,llama3.3:70b,qwen3:32b,P2,13,130,140,4,4,8,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,130,140,0,0,0,0,0,0,0,1,0,0,0,,31.542008876800537
73,llama3.3:70b,qwen3:32b,P1,13,140,135,4,4,9,8,2,1,4,4,4,4,0,0,0,0,0,0,0,0,140,135,0,0,0,0,0,0,0,0,0,0,0,,29.326144456863403
74,llama3.3:70b,qwen3:32b,P2,13,100,105,3,3,6,9,9,6,3,3,3,3,0,0,0,0,0,0,0,0,100,105,0,0,0,0,0,0,0,1,0,0,0,,26.252145051956177
75,llama3.3:70b,qwen3:32b,P1,13,130,100,4,3,8,9,4,6,4,3,4,3,0,0,0,0,0,0,0,0,130,100,0,0,0,0,0,0,0,0,0,0,0,,26.045159578323364
76,llama3.3:70b,qwen3:32b,P2,13,125,145,4,4,8,9,0,0,4,4,4,4,0,0,0,0,0,0,0,0,125,145,0,0,0,0,0,0,0,0,0,0,0,,32.03392720222473
77,llama3.3:70b,qwen3:32b,P2,13,130,150,4,4,8,10,0,2,4,4,4,4,0,0,0,0,0,0,0,0,130,150,0,0,0,0,0,0,0,0,0,0,0,,29.685529232025146
78,llama3.3:70b,qwen3:32b,P2,13,125,145,4,4,8,9,0,0,4,4,4,4,0,0,0,0,0,0,0,0,125,145,0,0,0,0,0,0,0,0,0,0,0,,34.631325006484985
79,llama3.3:70b,qwen3:32b,P1,13,135,105,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,135,105,0,0,0,0,0,0,0,0,0,0,0,,29.61195158958435
80,llama3.3:70b,qwen3:32b,P2,13,125,145,4,4,8,10,0,4,4,4,4,4,0,0,0,0,0,0,0,0,125,145,0,0,0,0,0,0,0,0,0,0,0,,31.15865445137024
81,llama3.3:70b,qwen3:32b,P1,13,130,110,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,130,110,0,0,0,0,0,0,0,0,0,0,0,,29.315765619277954
82,llama3.3:70b,qwen3:32b,P2,13,95,140,3,4,8,8,7,0,3,4,3,4,0,0,0,0,0,0,0,0,95,140,0,0,0,0,0,0,0,1,0,0,0,,26.771141290664673
83,llama3.3:70b,qwen3:32b,P1,13,125,115,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,115,0,0,0,0,0,0,0,1,0,0,0,,32.38951301574707
84,llama3.3:70b,qwen3:32b,Draw,13,130,130,4,4,8,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,130,130,0,0,0,0,0,0,0,1,0,0,0,,30.204080820083618
85,llama3.3:70b,qwen3:32b,P2,13,135,140,4,4,9,9,4,0,4,4,4,4,0,0,0,0,0,0,0,0,135,140,0,0,0,0,0,0,0,0,0,0,0,,27.63225269317627
86,llama3.3:70b,qwen3:32b,P1,13,130,105,4,3,8,9,1,6,4,3,4,3,0,0,0,0,0,0,0,0,130,105,0,0,0,0,0,0,0,1,0,0,0,,28.89811944961548
87,llama3.3:70b,qwen3:32b,P2,13,130,140,4,4,8,9,1,5,4,4,4,4,0,0,0,0,0,0,0,0,130,140,0,0,0,0,0,0,0,0,0,0,0,,28.024051666259766
88,llama3.3:70b,qwen3:32b,P2,13,120,140,4,4,8,9,0,0,4,4,4,4,0,0,0,0,0,0,0,0,120,140,0,0,0,0,0,0,0,1,0,0,0,,31.088433504104614
89,llama3.3:70b,qwen3:32b,P1,13,130,105,4,3,8,8,0,7,4,3,4,3,0,0,0,0,0,0,0,0,130,105,0,0,0,0,0,0,0,0,0,0,0,,30.109857320785522
90,llama3.3:70b,qwen3:32b,P1,13,135,95,4,3,8,8,4,7,4,3,4,3,0,0,0,0,0,0,0,0,135,95,0,0,0,0,0,0,0,0,0,0,0,,26.4702250957489
91,llama3.3:70b,qwen3:32b,P1,13,130,105,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,130,105,0,0,0,0,0,0,0,0,0,0,0,,27.719454288482666
92,llama3.3:70b,qwen3:32b,P2,13,135,145,4,4,9,9,0,0,4,4,4,4,0,0,0,0,0,0,0,0,135,145,0,0,0,0,0,0,0,0,0,0,0,,28.752763509750366
93,llama3.3:70b,qwen3:32b,P1,13,125,115,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,115,0,0,0,0,0,0,0,0,0,0,0,,28.659135580062866
94,llama3.3:70b,qwen3:32b,P2,13,125,155,4,4,8,10,0,2,4,4,4,4,0,0,0,0,0,0,0,0,125,155,0,0,0,0,0,0,0,0,0,0,0,,29.01278519630432
95,llama3.3:70b,qwen3:32b,P2,13,120,145,4,4,8,10,0,4,4,4,4,4,0,0,0,0,0,0,0,0,120,145,0,0,0,0,0,0,0,0,0,0,0,,30.590561866760254
96,llama3.3:70b,qwen3:32b,P1,13,125,110,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,125,110,0,0,0,0,0,0,0,0,0,0,0,,31.488567113876343
97,llama3.3:70b,qwen3:32b,P1,13,180,105,5,3,11,9,2,6,5,3,5,3,0,0,0,0,0,0,0,0,180,105,0,0,0,0,0,0,0,0,0,0,0,,26.91821527481079
98,llama3.3:70b,qwen3:32b,P2,13,130,135,4,4,8,9,1,0,4,4,4,4,0,0,0,0,0,0,0,0,130,135,0,0,0,0,0,0,0,0,0,0,0,,32.6824676990509
99,llama3.3:70b,qwen3:32b,P1,13,130,110,4,3,9,9,5,6,4,3,4,3,0,0,0,0,0,0,0,0,130,110,0,0,0,0,0,0,0,0,0,0,0,,30.345055103302002
100,llama3.3:70b,qwen3:32b,P2,13,125,145,4,4,8,8,0,6,4,4,4,4,0,0,0,0,0,0,0,0,125,145,0,0,0,0,0,0,0,0,0,0,0,,33.74054002761841
