match,p1_model,p2_model,winner,turns,p1_score,p2_score,p1_obj_count,p2_obj_count,p1_place,p2_place,p1_draw,p2_draw,p1_complete,p2_complete,p1_complete_scored,p2_complete_scored,p1_pts_series,p2_pts_series,p1_pts_parallel,p2_pts_parallel,p1_pts_mixed,p2_pts_mixed,p1_pts_bridge,p2_pts_bridge,p1_pts_cap,p2_pts_cap,p1_invalid,p2_invalid,p1_api_ok,p2_api_ok,p1_api_total,p2_api_total,p1_fallbacks,p2_fallbacks,p1_verify_fails,p2_verify_fails,voided,void_reason,elapsed
50,qwen3:32b,qwen3:32b,P2,13,100,145,3,4,9,9,6,2,3,4,3,4,0,0,0,0,0,0,0,0,100,145,0,0,0,0,0,0,0,0,0,0,0,,23.24132800102234
51,qwen3:32b,qwen3:32b,P1,13,140,100,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,140,100,0,0,0,0,0,0,1,1,0,0,0,,20.04151201248169
52,qwen3:32b,qwen3:32b,P2,13,105,105,3,3,8,9,7,6,3,3,3,3,0,0,0,0,0,0,0,0,105,105,0,0,0,0,0,0,1,0,0,0,0,,21.661441802978516
53,qwen3:32b,qwen3:32b,P2,13,110,140,3,4,9,9,6,0,3,4,3,4,0,0,0,0,0,0,0,0,110,140,0,0,0,0,0,0,0,0,0,0,0,,19.93343162536621
54,qwen3:32b,qwen3:32b,P1,13,155,140,4,4,10,9,2,1,4,4,4,4,0,0,0,0,0,0,0,0,155,140,0,0,0,0,0,0,0,1,0,0,0,,25.3721661567688
55,qwen3:32b,qwen3:32b,P2,13,105,140,3,4,9,9,6,0,3,4,3,4,0,0,0,0,0,0,0,0,105,140,0,0,0,0,0,0,0,0,0,0,0,,20.120474815368652
56,qwen3:32b,qwen3:32b,Draw,13,140,140,4,4,9,9,0,5,4,4,4,4,0,0,0,0,0,0,0,0,140,140,0,0,0,0,0,0,0,0,0,0,0,,21.985904216766357
57,qwen3:32b,qwen3:32b,P2,13,95,105,3,3,8,9,7,6,3,3,3,3,0,0,0,0,0,0,0,0,95,105,0,0,0,0,0,0,0,0,0,0,0,,17.362359046936035
58,qwen3:32b,qwen3:32b,P1,13,145,100,4,3,9,9,1,6,4,3,4,3,0,0,0,0,0,0,0,0,145,100,0,0,0,0,0,0,0,0,0,0,0,,21.39786148071289
59,qwen3:32b,qwen3:32b,P2,13,105,115,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,105,115,0,0,0,0,0,0,0,0,0,0,0,,18.687275171279907
60,qwen3:32b,qwen3:32b,Draw,13,110,110,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,110,110,0,0,0,0,0,0,0,1,0,0,0,,21.778278827667236
61,qwen3:32b,qwen3:32b,Draw,13,110,110,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,110,110,0,0,0,0,0,0,0,0,0,0,0,,20.57162070274353
62,qwen3:32b,qwen3:32b,Draw,13,110,110,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,110,110,0,0,0,0,0,0,0,0,0,0,0,,16.92242121696472
63,qwen3:32b,qwen3:32b,P2,13,140,155,4,4,9,10,0,2,4,4,4,4,0,0,0,0,0,0,0,0,140,155,0,0,0,0,0,0,0,0,0,0,0,,25.307256937026978
64,qwen3:32b,qwen3:32b,P1,13,140,140,4,4,9,8,1,0,4,4,4,4,0,0,0,0,0,0,0,0,140,140,0,0,0,0,0,0,1,0,0,0,0,,23.075000047683716
65,qwen3:32b,qwen3:32b,P2,13,115,140,3,4,9,9,6,0,3,4,3,4,0,0,0,0,0,0,0,0,115,140,0,0,0,0,0,0,0,0,0,0,0,,21.5585880279541
66,qwen3:32b,qwen3:32b,P1,13,140,110,4,3,9,9,2,6,4,3,4,3,0,0,0,0,0,0,0,0,140,110,0,0,0,0,0,0,0,0,0,0,0,,22.404889583587646
67,qwen3:32b,qwen3:32b,Draw,13,105,105,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,105,105,0,0,0,0,0,0,0,0,0,0,0,,17.815176486968994
68,qwen3:32b,qwen3:32b,P1,13,150,135,4,4,9,9,5,1,4,4,4,4,0,0,0,0,0,0,0,0,150,135,0,0,0,0,0,0,0,0,0,0,0,,19.367042541503906
69,qwen3:32b,qwen3:32b,P1,13,145,105,4,3,8,9,6,6,4,3,4,3,0,0,0,0,0,0,0,0,145,105,0,0,0,0,0,0,0,0,0,0,0,,18.043641090393066
70,qwen3:32b,qwen3:32b,P1,13,150,105,4,3,10,9,4,6,4,3,4,3,0,0,0,0,0,0,0,0,150,105,0,0,0,0,0,0,0,0,0,0,0,,18.523220777511597
71,qwen3:32b,qwen3:32b,P2,13,135,140,4,4,9,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,135,140,0,0,0,0,0,0,0,0,0,0,0,,23.24390435218811
72,qwen3:32b,qwen3:32b,P2,13,105,110,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,105,110,0,0,0,0,0,0,0,0,0,0,0,,19.672792673110962
73,qwen3:32b,qwen3:32b,P2,13,110,115,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,110,115,0,0,0,0,0,0,2,0,0,0,0,,21.35465955734253
74,qwen3:32b,qwen3:32b,P2,13,140,140,4,4,8,9,0,2,4,4,4,4,0,0,0,0,0,0,0,0,140,140,0,0,0,0,0,0,0,0,0,0,0,,25.105086088180542
75,qwen3:32b,qwen3:32b,P1,13,140,135,4,4,9,9,0,2,4,4,4,4,0,0,0,0,0,0,0,0,140,135,0,0,0,0,0,0,0,0,0,0,0,,24.487882137298584
76,qwen3:32b,qwen3:32b,P1,13,150,115,4,3,10,9,2,6,4,3,4,3,0,0,0,0,0,0,0,0,150,115,0,0,0,0,0,0,0,1,0,0,0,,21.674406051635742
77,qwen3:32b,qwen3:32b,P2,13,110,140,3,4,9,8,6,0,3,4,3,4,0,0,0,0,0,0,0,0,110,140,0,0,0,0,0,0,1,0,0,0,0,,17.573420763015747
78,qwen3:32b,qwen3:32b,P1,13,145,105,4,3,9,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,145,105,0,0,0,0,0,0,0,0,0,0,0,,22.809641122817993
79,qwen3:32b,qwen3:32b,P2,13,110,140,3,4,9,8,6,0,3,4,3,4,0,0,0,0,0,0,0,0,110,140,0,0,0,0,0,0,0,0,0,0,0,,18.80047345161438
80,qwen3:32b,qwen3:32b,P1,13,140,115,4,3,9,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,140,115,0,0,0,0,0,0,0,0,0,0,0,,20.30884027481079
81,qwen3:32b,qwen3:32b,P2,13,105,110,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,105,110,0,0,0,0,0,0,0,0,0,0,0,,17.229668378829956
82,qwen3:32b,qwen3:32b,P1,13,105,100,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,105,100,0,0,0,0,0,0,0,1,0,0,0,,20.51156759262085
83,qwen3:32b,qwen3:32b,P2,13,115,135,3,4,9,9,6,1,3,4,3,4,0,0,0,0,0,0,0,0,115,135,0,0,0,0,0,0,0,0,0,0,0,,20.315722465515137
84,qwen3:32b,qwen3:32b,P2,13,105,135,3,4,9,8,6,0,3,4,3,4,0,0,0,0,0,0,0,0,105,135,0,0,0,0,0,0,0,0,0,0,0,,16.894602060317993
85,qwen3:32b,qwen3:32b,P1,13,145,105,4,3,9,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,145,105,0,0,0,0,0,0,0,0,0,0,0,,21.90459370613098
86,qwen3:32b,qwen3:32b,P2,13,105,135,3,4,9,8,6,0,3,4,3,4,0,0,0,0,0,0,0,0,105,135,0,0,0,0,0,0,0,0,0,0,0,,18.95467758178711
87,qwen3:32b,qwen3:32b,P1,13,145,110,4,3,10,9,4,6,4,3,4,3,0,0,0,0,0,0,0,0,145,110,0,0,0,0,0,0,0,0,0,0,0,,19.775779485702515
88,qwen3:32b,qwen3:32b,P2,13,105,155,3,4,8,10,7,3,3,4,3,4,0,0,0,0,0,0,0,0,105,155,0,0,0,0,0,0,1,0,0,0,0,,20.469515085220337
89,qwen3:32b,qwen3:32b,P1,13,145,105,4,3,10,8,4,7,4,3,4,3,0,0,0,0,0,0,0,0,145,105,0,0,0,0,0,0,0,0,0,0,0,,22.534233331680298
