match,p1_model,p2_model,winner,turns,p1_score,p2_score,p1_obj_count,p2_obj_count,p1_place,p2_place,p1_draw,p2_draw,p1_complete,p2_complete,p1_complete_scored,p2_complete_scored,p1_pts_series,p2_pts_series,p1_pts_parallel,p2_pts_parallel,p1_pts_mixed,p2_pts_mixed,p1_pts_bridge,p2_pts_bridge,p1_pts_cap,p2_pts_cap,p1_invalid,p2_invalid,p1_api_ok,p2_api_ok,p1_api_total,p2_api_total,p1_fallbacks,p2_fallbacks,p1_verify_fails,p2_verify_fails,voided,void_reason,elapsed
44,llama3.3:70b,qwen3:32b,P1,13,140,120,4,3,9,9,0,6,4,3,4,3,30,75,65,0,45,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,33.631699562072754
45,llama3.3:70b,qwen3:32b,P2,13,110,135,3,4,8,9,7,0,3,4,3,4,75,30,35,60,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,26.629523515701294
46,llama3.3:70b,qwen3:32b,P1,13,190,145,5,4,9,9,0,0,4,4,4,4,35,70,65,30,90,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,33.39404368400574
47,llama3.3:70b,qwen3:32b,P1,13,125,120,4,3,8,9,0,6,4,3,4,3,60,75,65,0,0,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,33.97736978530884
48,llama3.3:70b,qwen3:32b,P2,13,100,135,3,4,9,9,6,0,3,4,3,4,35,30,65,60,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27.915698766708374
49,llama3.3:70b,qwen3:32b,P2,13,130,145,4,4,8,9,0,1,4,4,4,4,70,35,60,65,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,29.05752730369568
50,llama3.3:70b,qwen3:32b,P2,13,125,150,4,4,9,9,5,0,4,4,4,4,35,70,90,35,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,34.9405152797699
51,llama3.3:70b,qwen3:32b,P1,13,150,110,4,3,9,9,1,6,4,3,4,3,40,65,65,0,45,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,28.98347520828247
52,llama3.3:70b,qwen3:32b,P1,13,140,115,4,3,9,9,0,6,4,3,4,3,95,40,0,30,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28.53734278678894
53,llama3.3:70b,qwen3:32b,P1,13,145,105,4,3,9,9,0,6,4,3,4,3,100,0,0,60,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28.5732581615448
54,llama3.3:70b,qwen3:32b,P1,13,135,110,4,3,8,9,0,6,4,3,4,3,105,0,30,65,0,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,34.368807792663574
55,llama3.3:70b,qwen3:32b,P2,13,140,145,4,4,9,10,0,4,4,4,4,4,65,40,30,105,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,32.36167860031128
56,llama3.3:70b,qwen3:32b,P1,13,150,135,4,4,9,10,1,4,4,4,4,4,70,65,35,70,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,27.965242624282837
57,llama3.3:70b,qwen3:32b,P1,13,135,120,4,3,9,9,0,6,4,3,4,3,60,75,30,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27.050668001174927
58,llama3.3:70b,qwen3:32b,P1,13,150,105,4,3,9,9,0,6,4,3,4,3,105,0,0,105,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,26.61860179901123
59,llama3.3:70b,qwen3:32b,P1,13,150,140,4,4,9,8,1,0,4,4,4,4,40,65,65,30,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27.31187653541565
60,llama3.3:70b,qwen3:32b,Draw,13,145,145,4,4,9,9,0,0,4,4,4,4,40,65,60,35,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,32.25806760787964
61,llama3.3:70b,qwen3:32b,P1,13,150,140,4,4,9,9,0,0,4,4,4,4,70,35,35,60,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,29.026764631271362
62,llama3.3:70b,qwen3:32b,P1,13,130,110,4,3,8,9,0,6,4,3,4,3,100,0,30,65,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28.392521381378174
63,llama3.3:70b,qwen3:32b,P1,13,140,120,4,3,9,9,0,6,4,3,4,3,30,75,65,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,34.14624738693237
64,llama3.3:70b,qwen3:32b,P2,13,135,185,4,5,8,9,0,0,4,4,4,4,70,65,65,30,0,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,32.389572858810425
65,llama3.3:70b,qwen3:32b,P1,13,140,115,4,3,9,9,0,6,4,3,4,3,65,40,30,30,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27.86276912689209
66,llama3.3:70b,qwen3:32b,P1,13,215,120,6,3,11,9,0,6,5,3,5,3,0,75,125,0,90,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28.30767583847046
67,llama3.3:70b,qwen3:32b,P1,13,145,115,4,3,9,9,1,6,4,3,4,3,35,70,65,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28.243591785430908
68,llama3.3:70b,qwen3:32b,P1,13,145,110,4,3,9,9,0,6,4,3,4,3,70,35,30,75,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,31.434826850891113
69,llama3.3:70b,qwen3:32b,P2,13,135,140,4,4,8,8,0,0,4,4,4,4,70,65,65,30,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,31.85314965248108
70,llama3.3:70b,qwen3:32b,P1,13,150,105,4,3,9,9,0,6,4,3,4,3,70,30,35,30,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27.278259992599487
71,llama3.3:70b,qwen3:32b,P1,13,150,105,4,3,9,9,1,6,4,3,4,3,105,0,0,105,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,26.516632556915283
72,llama3.3:70b,qwen3:32b,P1,13,135,110,4,3,11,9,3,6,4,3,4,3,40,35,95,30,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28.31939435005188
73,llama3.3:70b,qwen3:32b,P1,13,145,115,4,3,9,9,0,6,4,3,4,3,65,40,35,30,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,29.665127754211426
74,llama3.3:70b,qwen3:32b,P2,13,130,130,4,4,8,10,0,4,4,4,4,4,95,40,35,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,29.903637409210205
75,llama3.3:70b,qwen3:32b,P2,13,140,195,4,5,9,9,0,0,4,4,4,4,65,70,30,35,45,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,31.756247520446777
76,llama3.3:70b,qwen3:32b,P1,13,190,110,5,3,9,9,0,6,4,3,4,3,70,0,30,65,90,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,26.705742835998535
77,llama3.3:70b,qwen3:32b,P2,13,130,145,4,4,8,9,0,0,4,4,4,4,70,35,60,65,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30.966918468475342
78,llama3.3:70b,qwen3:32b,P1,13,120,120,4,3,8,9,0,6,4,3,4,3,60,40,60,35,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,29.73056650161743
79,llama3.3:70b,qwen3:32b,P1,13,145,130,4,4,9,9,0,5,4,4,4,4,100,35,0,95,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,29.689343690872192
80,llama3.3:70b,qwen3:32b,P1,13,135,110,4,3,8,9,0,6,4,3,4,3,70,35,65,30,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27.676836490631104
81,llama3.3:70b,qwen3:32b,P1,13,145,105,4,3,9,9,0,6,4,3,4,3,70,30,30,30,45,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,27.755840063095093
82,llama3.3:70b,qwen3:32b,P2,13,125,135,4,4,8,9,0,5,4,4,4,4,95,40,30,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,32.56777477264404
83,llama3.3:70b,qwen3:32b,P1,13,130,110,4,3,10,9,4,6,4,3,4,3,40,65,90,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28.615131616592407
84,llama3.3:70b,qwen3:32b,Draw,13,145,145,4,4,9,9,1,0,4,4,4,4,65,40,35,60,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30.09578275680542
85,llama3.3:70b,qwen3:32b,P1,13,150,110,4,3,9,9,1,6,4,3,4,3,40,65,65,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,26.705313205718994
86,llama3.3:70b,qwen3:32b,P2,13,140,150,4,4,9,9,0,0,4,4,4,4,30,75,65,30,45,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,38.2626576423645
87,llama3.3:70b,qwen3:32b,P1,13,140,120,4,3,9,9,0,6,4,3,4,3,30,75,65,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28.310575008392334
88,llama3.3:70b,qwen3:32b,P1,13,150,140,4,4,9,9,1,0,4,4,4,4,70,35,35,60,45,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,34.950143337249756
89,llama3.3:70b,qwen3:32b,P1,13,130,115,4,3,9,9,5,6,4,3,4,3,40,35,90,35,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27.454705238342285
90,llama3.3:70b,qwen3:32b,P1,13,130,40,4,1,8,4,0,13,4,1,4,1,65,40,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23.306861877441406
91,llama3.3:70b,qwen3:32b,P1,13,125,110,4,3,10,9,4,6,4,3,4,3,30,35,95,30,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,29.133882522583008
92,llama3.3:70b,qwen3:32b,P1,13,130,115,4,3,8,9,0,6,4,3,4,3,70,35,60,35,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30.869774103164673
93,llama3.3:70b,qwen3:32b,P1,13,150,110,4,3,9,9,0,6,4,3,4,3,40,35,65,30,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,31.109694004058838
94,llama3.3:70b,qwen3:32b,P1,13,145,110,4,3,9,9,0,6,4,3,4,3,70,35,30,30,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28.000746250152588
95,llama3.3:70b,qwen3:32b,P1,13,150,105,4,3,9,9,0,6,4,3,4,3,40,30,65,30,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30.891846418380737
96,llama3.3:70b,qwen3:32b,P1,13,135,120,4,3,9,9,0,6,4,3,4,3,30,75,60,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30.067269802093506
97,llama3.3:70b,qwen3:32b,P1,13,145,115,4,3,9,9,1,6,4,3,4,3,65,40,35,30,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28.17200469970703
98,llama3.3:70b,qwen3:32b,P2,13,125,195,4,5,10,9,4,0,4,4,4,4,30,105,95,0,0,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,32.6779990196228
99,llama3.3:70b,qwen3:32b,P2,13,135,140,4,4,8,9,0,0,4,4,4,4,75,30,60,65,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30.30153727531433
100,llama3.3:70b,qwen3:32b,P1,13,130,105,4,3,8,9,0,6,4,3,4,3,100,0,30,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,33.233012676239014
