match,p1_model,p2_model,winner,turns,p1_score,p2_score,p1_obj_count,p2_obj_count,p1_place,p2_place,p1_draw,p2_draw,p1_complete,p2_complete,p1_complete_scored,p2_complete_scored,p1_pts_series,p2_pts_series,p1_pts_parallel,p2_pts_parallel,p1_pts_mixed,p2_pts_mixed,p1_pts_bridge,p2_pts_bridge,p1_pts_cap,p2_pts_cap,p1_invalid,p2_invalid,p1_api_ok,p2_api_ok,p1_api_total,p2_api_total,p1_fallbacks,p2_fallbacks,p1_verify_fails,p2_verify_fails,voided,void_reason,elapsed
27,qwen3:32b,mixtral:latest,P1,13,105,30,3,1,8,4,7,13,3,1,3,1,75,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,14.760223627090454
28,qwen3:32b,mixtral:latest,P1,13,150,35,4,1,9,4,0,13,4,1,4,1,40,35,65,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,14.247256755828857
29,qwen3:32b,mixtral:latest,P1,13,135,35,4,1,9,4,5,13,4,1,4,1,40,35,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15.589874982833862
30,qwen3:32b,mixtral:latest,Draw,13,115,115,3,3,9,9,6,6,3,3,3,3,40,35,30,35,45,45,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,15.886412858963013
31,qwen3:32b,mixtral:latest,P1,13,215,40,6,1,10,4,0,13,6,1,6,1,30,40,95,0,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,15.439419269561768
32,qwen3:32b,mixtral:latest,P1,13,185,40,5,1,9,4,0,13,5,1,5,1,65,40,30,0,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,13.701418161392212
33,qwen3:32b,mixtral:latest,P1,13,135,40,4,1,11,4,3,13,4,1,4,1,35,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,14.36266541481018
34,qwen3:32b,mixtral:latest,P1,13,130,35,4,1,8,4,0,13,4,1,4,1,70,35,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,15.562858581542969
35,qwen3:32b,mixtral:latest,P1,13,150,30,4,1,9,4,1,13,4,1,4,1,40,0,65,30,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,13.560946464538574
36,qwen3:32b,mixtral:latest,P1,13,150,60,4,2,9,6,1,10,4,2,4,2,105,30,0,30,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,15.954692602157593
37,qwen3:32b,mixtral:latest,P1,13,145,115,4,3,8,9,0,6,4,3,4,3,70,35,30,35,45,45,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,16.30809736251831
38,qwen3:32b,mixtral:latest,P1,13,150,30,4,1,9,4,3,13,4,1,4,1,105,0,0,30,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10.577611684799194
39,qwen3:32b,mixtral:latest,P1,13,135,60,4,2,8,6,0,10,4,2,4,2,105,0,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,14.509005546569824
40,qwen3:32b,mixtral:latest,P1,13,150,35,4,1,9,4,1,13,4,1,4,1,40,35,65,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11.906880378723145
41,qwen3:32b,mixtral:latest,P1,13,150,35,4,1,9,4,0,13,4,1,4,1,40,35,65,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,13.740021705627441
42,qwen3:32b,mixtral:latest,P1,13,105,30,3,1,8,4,7,13,3,1,3,1,40,30,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,12.306297063827515
43,qwen3:32b,mixtral:latest,P1,13,145,30,4,1,9,4,1,13,4,1,4,1,35,0,65,30,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,15.029307126998901
44,qwen3:32b,mixtral:latest,P2,13,110,115,3,3,9,9,6,6,3,3,3,3,35,70,30,0,45,45,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,15.519888401031494
45,qwen3:32b,mixtral:latest,P1,13,145,35,4,1,10,4,4,13,4,1,4,1,40,35,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12.814643144607544
46,qwen3:32b,mixtral:latest,P1,13,150,30,4,1,9,4,0,13,4,1,4,1,75,30,30,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,16.243337869644165
47,qwen3:32b,mixtral:latest,P1,13,130,40,4,1,8,4,0,13,4,1,4,1,65,40,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,13.763229608535767
48,qwen3:32b,mixtral:latest,P1,13,100,30,3,1,9,4,6,13,3,1,3,1,40,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,13.585053443908691
49,qwen3:32b,mixtral:latest,P1,13,140,35,4,1,9,4,0,13,4,1,4,1,70,35,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,14.178530931472778
50,qwen3:32b,mixtral:latest,P1,13,145,30,4,1,9,4,0,13,4,1,4,1,40,30,60,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,14.61143445968628
51,qwen3:32b,mixtral:latest,P1,13,150,30,4,1,9,4,0,13,4,1,4,1,75,0,75,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,14.088203191757202
52,qwen3:32b,mixtral:latest,P1,13,115,110,3,3,9,9,6,6,3,3,3,3,75,30,40,35,0,45,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,,19.470619201660156
53,qwen3:32b,mixtral:latest,Draw,13,115,115,3,3,9,9,6,6,3,3,3,3,40,35,30,35,45,45,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,17.360235452651978
54,qwen3:32b,mixtral:latest,P1,13,150,30,4,1,9,4,0,13,4,1,4,1,75,0,30,30,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,14.167075872421265
55,qwen3:32b,mixtral:latest,P1,13,140,70,4,2,9,6,0,10,4,2,4,2,65,40,30,30,45,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,16.100687980651855
56,qwen3:32b,mixtral:latest,P1,13,150,30,4,1,9,4,0,13,4,1,4,1,75,0,30,30,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12.787132978439331
57,qwen3:32b,mixtral:latest,P1,13,140,115,4,3,9,9,0,6,4,3,4,3,70,35,70,35,0,45,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,18.868974924087524
58,qwen3:32b,mixtral:latest,P1,13,130,30,4,1,10,4,4,13,4,1,4,1,40,30,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,13.52253007888794
59,qwen3:32b,mixtral:latest,P1,13,145,30,4,1,9,4,0,13,4,1,4,1,40,0,60,30,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,15.432973861694336
60,qwen3:32b,mixtral:latest,P1,13,115,110,3,3,9,9,6,6,3,3,3,3,40,35,30,30,45,45,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,17.640795707702637
61,qwen3:32b,mixtral:latest,P1,13,70,35,2,1,6,4,10,13,2,1,2,1,40,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,11.091084003448486
62,qwen3:32b,mixtral:latest,P1,13,145,35,4,1,10,4,4,13,4,1,4,1,40,35,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,11.783334732055664
63,qwen3:32b,mixtral:latest,P1,13,145,40,4,1,9,4,0,13,4,1,4,1,65,40,35,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,14.017528533935547
64,qwen3:32b,mixtral:latest,P1,13,145,60,4,2,9,6,0,10,4,2,4,2,75,0,70,60,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,18.03299617767334
65,qwen3:32b,mixtral:latest,P1,13,140,30,4,1,9,4,0,13,4,1,4,1,65,0,30,30,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,13.151999235153198
66,qwen3:32b,mixtral:latest,P1,13,150,35,4,1,9,4,0,13,4,1,4,1,40,35,65,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,14.475558757781982
67,qwen3:32b,mixtral:latest,P1,13,135,35,4,1,9,4,0,13,4,1,4,1,65,0,70,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12.436588048934937
68,qwen3:32b,mixtral:latest,P1,13,140,40,4,1,10,4,4,13,4,1,4,1,35,40,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12.439880132675171
69,qwen3:32b,mixtral:latest,P1,13,130,35,4,1,10,4,4,13,4,1,4,1,40,35,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,13.287460327148438
70,qwen3:32b,mixtral:latest,P1,13,145,40,4,1,9,4,0,13,4,1,4,1,35,40,65,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,13.957309246063232
71,qwen3:32b,mixtral:latest,P1,13,100,70,3,2,9,6,6,10,3,2,3,2,30,40,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,13.129724025726318
72,qwen3:32b,mixtral:latest,P1,13,145,30,4,1,9,4,0,13,4,1,4,1,65,0,35,30,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,14.2736656665802
73,qwen3:32b,mixtral:latest,P1,13,140,30,4,1,8,4,0,13,4,1,4,1,75,30,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,13.709977149963379
74,qwen3:32b,mixtral:latest,P1,13,145,30,4,1,9,4,3,13,4,1,4,1,65,0,35,30,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,12.551274061203003
75,qwen3:32b,mixtral:latest,P1,13,145,35,4,1,9,4,0,13,4,1,4,1,70,35,30,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,13.85603642463684
76,qwen3:32b,mixtral:latest,P1,13,135,30,4,1,9,4,0,13,4,1,4,1,60,0,30,30,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13.03920316696167
77,qwen3:32b,mixtral:latest,P1,13,145,40,4,1,9,4,1,13,4,1,4,1,35,40,65,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,15.843424081802368
78,qwen3:32b,mixtral:latest,P1,13,145,35,4,1,9,4,0,13,4,1,4,1,70,35,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11.941188335418701
79,qwen3:32b,mixtral:latest,P1,13,145,30,4,1,9,4,0,13,4,1,4,1,100,0,0,30,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,13.716153144836426
80,qwen3:32b,mixtral:latest,P1,13,145,60,4,2,9,6,0,10,4,2,4,2,70,30,30,30,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,15.375529527664185
81,qwen3:32b,mixtral:latest,P1,13,140,60,4,2,8,6,1,10,4,2,4,2,105,0,35,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,14.52462100982666
82,qwen3:32b,mixtral:latest,P1,13,135,65,4,2,8,6,0,10,4,2,4,2,70,35,65,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,14.223901271820068
83,qwen3:32b,mixtral:latest,P1,13,185,40,5,1,9,4,0,13,5,1,5,1,30,40,65,0,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,15.180059909820557
84,qwen3:32b,mixtral:latest,P1,13,150,30,4,1,9,4,0,13,4,1,4,1,40,30,65,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,13.227654695510864
85,qwen3:32b,mixtral:latest,P1,13,130,40,4,1,8,4,0,13,4,1,4,1,65,40,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,13.726548433303833
86,qwen3:32b,mixtral:latest,P1,13,145,40,4,1,9,4,0,13,4,1,4,1,65,40,35,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,14.905657768249512
87,qwen3:32b,mixtral:latest,P1,13,145,35,4,1,9,4,0,13,4,1,4,1,70,35,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13.372993230819702
88,qwen3:32b,mixtral:latest,P1,13,150,60,4,2,9,6,0,10,4,2,4,2,105,0,0,60,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,14.912743330001831
89,qwen3:32b,mixtral:latest,P1,13,135,35,4,1,8,4,0,13,4,1,4,1,135,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,14.256235361099243
90,qwen3:32b,mixtral:latest,P1,13,140,40,4,1,9,4,0,13,4,1,4,1,65,40,30,0,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,15.236809492111206
91,qwen3:32b,mixtral:latest,P1,13,150,65,4,2,9,6,0,10,4,2,4,2,70,35,35,30,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,14.940914630889893
92,qwen3:32b,mixtral:latest,P1,13,140,30,4,1,9,4,0,13,4,1,4,1,70,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,13.943666696548462
93,qwen3:32b,mixtral:latest,P1,13,150,35,4,1,9,4,1,13,4,1,4,1,40,35,65,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13.973997354507446
94,qwen3:32b,mixtral:latest,P1,13,150,105,4,3,9,9,0,6,4,3,4,3,75,30,30,30,45,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,16.23985457420349
95,qwen3:32b,mixtral:latest,P1,13,135,30,4,1,9,4,0,13,4,1,4,1,65,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,13.460438251495361
96,qwen3:32b,mixtral:latest,P1,13,140,30,4,1,9,4,0,13,4,1,4,1,35,0,60,30,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,13.519574880599976
97,qwen3:32b,mixtral:latest,P1,13,110,30,3,1,8,4,7,13,3,1,3,1,75,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,12.182695388793945
98,qwen3:32b,mixtral:latest,P2,13,110,115,3,3,9,9,6,6,3,3,3,3,35,70,30,0,45,45,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,16.414334535598755
99,qwen3:32b,mixtral:latest,P1,13,120,65,3,2,9,6,6,10,3,2,3,2,75,30,0,35,45,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,13.69663405418396
100,qwen3:32b,mixtral:latest,P1,13,140,30,4,1,9,4,0,13,4,1,4,1,35,0,60,30,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,12.53259015083313
