match,p1_model,p2_model,winner,turns,p1_score,p2_score,p1_obj_count,p2_obj_count,p1_place,p2_place,p1_draw,p2_draw,p1_complete,p2_complete,p1_complete_scored,p2_complete_scored,p1_pts_series,p2_pts_series,p1_pts_parallel,p2_pts_parallel,p1_pts_mixed,p2_pts_mixed,p1_pts_bridge,p2_pts_bridge,p1_pts_cap,p2_pts_cap,p1_invalid,p2_invalid,p1_api_ok,p2_api_ok,p1_api_total,p2_api_total,p1_fallbacks,p2_fallbacks,p1_verify_fails,p2_verify_fails,voided,void_reason,elapsed
13,qwen3:32b,mixtral:latest,P1,13,140,105,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,140,105,0,0,0,0,0,0,4,4,0,0,0,,27.601642608642578
14,qwen3:32b,mixtral:latest,P2,13,110,135,3,4,9,8,6,0,3,4,3,4,0,0,0,0,0,0,0,0,110,135,0,0,0,0,0,0,4,4,0,0,0,,28.543577194213867
15,qwen3:32b,mixtral:latest,P1,13,150,100,4,3,9,9,3,6,4,3,4,3,0,0,0,0,0,0,0,0,150,100,0,0,0,0,0,0,4,4,0,0,0,,28.77599859237671
16,qwen3:32b,mixtral:latest,P1,13,130,65,4,2,7,6,1,10,4,2,4,2,0,0,0,0,0,0,0,0,130,65,0,0,0,0,0,0,4,2,0,0,0,,25.609193325042725
17,qwen3:32b,mixtral:latest,P1,13,115,60,3,2,9,6,6,10,3,2,3,2,0,0,0,0,0,0,0,0,115,60,0,0,0,0,0,0,4,2,0,0,0,,25.821741580963135
18,qwen3:32b,mixtral:latest,P2,13,115,140,3,4,9,10,6,4,3,4,3,4,0,0,0,0,0,0,0,0,115,140,0,0,0,0,0,0,4,4,0,0,0,,27.751854181289673
19,qwen3:32b,mixtral:latest,Draw,13,110,110,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,110,110,0,0,0,0,0,0,4,4,0,0,0,,27.624120712280273
20,qwen3:32b,mixtral:latest,P1,13,110,100,3,3,9,8,6,7,3,3,3,3,0,0,0,0,0,0,0,0,110,100,0,0,0,0,0,0,4,3,0,0,0,,27.02736258506775
21,qwen3:32b,mixtral:latest,P2,13,105,110,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,105,110,0,0,0,0,0,0,4,4,0,0,0,,28.84858274459839
22,qwen3:32b,mixtral:latest,P2,13,105,150,3,4,9,10,6,2,3,4,3,4,0,0,0,0,0,0,0,0,105,150,0,0,0,0,0,0,4,4,0,0,0,,27.86587166786194
23,qwen3:32b,mixtral:latest,P1,13,105,105,3,3,9,6,6,9,3,3,3,3,0,0,0,0,0,0,0,0,105,105,0,0,0,0,0,0,4,4,0,0,0,,28.054404973983765
24,qwen3:32b,mixtral:latest,P2,13,100,115,3,3,9,10,6,5,3,3,3,3,0,0,0,0,0,0,0,0,100,115,0,0,0,0,0,0,4,4,0,0,0,,28.33443832397461
25,qwen3:32b,mixtral:latest,P1,13,140,35,4,1,9,4,1,13,4,1,4,1,0,0,0,0,0,0,0,0,140,35,0,0,0,0,0,0,5,1,0,0,0,,28.760252475738525
26,qwen3:32b,mixtral:latest,P2,13,110,135,3,4,9,8,6,2,3,4,3,4,0,0,0,0,0,0,0,0,110,135,0,0,0,0,0,0,4,3,0,0,0,,26.62898302078247
27,qwen3:32b,mixtral:latest,P1,13,115,100,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,115,100,0,0,0,0,0,0,4,4,0,0,0,,27.725221872329712
28,qwen3:32b,mixtral:latest,P1,13,100,30,3,1,6,4,9,13,3,1,3,1,0,0,0,0,0,0,0,0,100,30,0,0,0,0,0,0,4,1,0,0,0,,23.38179349899292
29,qwen3:32b,mixtral:latest,P1,13,115,110,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,115,110,0,0,0,0,0,0,4,4,0,0,0,,28.533458948135376
30,qwen3:32b,mixtral:latest,P1,13,140,115,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,140,115,0,0,0,0,0,0,4,4,0,0,0,,28.380473613739014
31,qwen3:32b,mixtral:latest,P1,13,145,140,4,4,8,10,0,4,4,4,4,4,0,0,0,0,0,0,0,0,145,140,0,0,0,0,0,0,4,4,0,0,0,,28.033919095993042
32,qwen3:32b,mixtral:latest,P1,13,135,30,4,1,7,4,7,13,4,1,4,1,0,0,0,0,0,0,0,0,135,30,0,0,0,0,0,0,4,1,0,0,0,,23.586848974227905
33,qwen3:32b,mixtral:latest,P1,13,140,30,4,1,9,4,0,13,4,1,4,1,0,0,0,0,0,0,0,0,140,30,0,0,0,0,0,0,5,0,0,0,0,,27.37182307243347
34,qwen3:32b,mixtral:latest,P1,13,145,30,4,1,10,4,4,13,4,1,4,1,0,0,0,0,0,0,0,0,145,30,0,0,0,0,0,0,5,1,0,0,0,,28.70348334312439
35,qwen3:32b,mixtral:latest,P1,13,130,35,4,1,9,4,0,13,4,1,4,1,0,0,0,0,0,0,0,0,130,35,0,0,0,0,0,0,5,1,0,0,0,,28.631447076797485
36,qwen3:32b,mixtral:latest,P1,13,140,35,4,1,9,4,1,13,4,1,4,1,0,0,0,0,0,0,0,0,140,35,0,0,0,0,0,0,5,1,0,0,0,,28.564261436462402
37,qwen3:32b,mixtral:latest,P1,13,145,35,4,1,10,4,4,13,4,1,4,1,0,0,0,0,0,0,0,0,145,35,0,0,0,0,0,0,5,1,0,0,0,,28.651318073272705
38,qwen3:32b,mixtral:latest,P2,13,105,140,3,4,9,10,6,4,3,4,3,4,0,0,0,0,0,0,0,0,105,140,0,0,0,0,0,0,4,4,0,0,0,,28.564974308013916
39,qwen3:32b,mixtral:latest,Draw,13,110,110,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,110,110,0,0,0,0,0,0,4,4,0,0,0,,27.75801706314087
40,qwen3:32b,mixtral:latest,Draw,13,110,110,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,110,110,0,0,0,0,0,0,4,4,0,0,0,,27.1260724067688
41,qwen3:32b,mixtral:latest,P1,13,110,100,3,3,9,8,6,7,3,3,3,3,0,0,0,0,0,0,0,0,110,100,0,0,0,0,0,0,4,3,0,0,0,,27.37378191947937
42,qwen3:32b,mixtral:latest,P2,13,110,140,3,4,9,8,6,0,3,4,3,4,0,0,0,0,0,0,0,0,110,140,0,0,0,0,0,0,4,4,0,0,0,,28.226414442062378
43,qwen3:32b,mixtral:latest,P1,13,140,30,4,1,9,4,0,13,4,1,4,1,0,0,0,0,0,0,0,0,140,30,0,0,0,0,0,0,5,1,0,0,0,,28.714412212371826
44,qwen3:32b,mixtral:latest,P1,13,110,100,3,3,9,8,6,7,3,3,3,3,0,0,0,0,0,0,0,0,110,100,0,0,0,0,0,0,4,3,0,0,0,,27.881632804870605
45,qwen3:32b,mixtral:latest,P1,13,145,30,4,1,11,4,3,13,4,1,4,1,0,0,0,0,0,0,0,0,145,30,0,0,0,0,0,0,4,1,0,0,0,,23.46320939064026
46,qwen3:32b,mixtral:latest,P1,13,145,35,4,1,9,4,3,13,4,1,4,1,0,0,0,0,0,0,0,0,145,35,0,0,0,0,0,0,4,1,0,0,0,,23.14006495475769
47,qwen3:32b,mixtral:latest,P2,13,110,115,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,110,115,0,0,0,0,0,0,4,4,0,0,0,,28.130693197250366
48,qwen3:32b,mixtral:latest,P1,13,115,110,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,115,110,0,0,0,0,0,0,4,4,0,0,0,,28.31809973716736
49,qwen3:32b,mixtral:latest,P1,13,140,110,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,140,110,0,0,0,0,0,0,4,4,0,0,0,,28.465388298034668
50,qwen3:32b,mixtral:latest,P1,13,115,105,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,115,105,0,0,0,0,0,0,4,4,0,0,0,,28.073087453842163
51,qwen3:32b,mixtral:latest,P1,13,130,35,4,1,9,4,0,13,4,1,4,1,0,0,0,0,0,0,0,0,130,35,0,0,0,0,0,0,5,1,0,0,0,,28.636274337768555
52,qwen3:32b,mixtral:latest,P1,13,155,100,4,3,10,9,2,6,4,3,4,3,0,0,0,0,0,0,0,0,155,100,0,0,0,0,0,0,4,4,0,0,0,,28.068354606628418
53,qwen3:32b,mixtral:latest,P1,13,110,95,3,3,9,8,6,7,3,3,3,3,0,0,0,0,0,0,0,0,110,95,0,0,0,0,0,0,4,3,0,0,0,,25.646853923797607
54,qwen3:32b,mixtral:latest,P2,13,105,155,3,4,8,10,7,3,3,4,3,4,0,0,0,0,0,0,0,0,105,155,0,0,0,0,0,0,4,3,0,0,0,,27.041094303131104
55,qwen3:32b,mixtral:latest,Draw,13,155,155,4,4,10,10,2,2,4,4,4,4,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,4,4,0,0,0,,28.831103801727295
56,qwen3:32b,mixtral:latest,P1,13,140,35,4,1,9,4,0,13,4,1,4,1,0,0,0,0,0,0,0,0,140,35,0,0,0,0,0,0,5,1,0,0,0,,28.22694754600525
57,qwen3:32b,mixtral:latest,P1,13,130,35,4,1,9,4,0,13,4,1,4,1,0,0,0,0,0,0,0,0,130,35,0,0,0,0,0,0,5,1,0,0,0,,28.499438047409058
58,qwen3:32b,mixtral:latest,P1,13,140,30,4,1,10,4,4,13,4,1,4,1,0,0,0,0,0,0,0,0,140,30,0,0,0,0,0,0,4,1,0,0,0,,22.968138217926025
59,qwen3:32b,mixtral:latest,P1,13,140,35,4,1,9,4,0,13,4,1,4,1,0,0,0,0,0,0,0,0,140,35,0,0,0,0,0,0,5,1,0,0,0,,28.815304279327393
60,qwen3:32b,mixtral:latest,P1,13,100,35,3,1,6,4,9,13,3,1,3,1,0,0,0,0,0,0,0,0,100,35,0,0,0,0,0,0,4,1,0,0,0,,23.43846869468689
61,qwen3:32b,mixtral:latest,P2,13,105,115,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,105,115,0,0,0,0,0,0,4,4,0,0,0,,27.473527431488037
62,qwen3:32b,mixtral:latest,P1,13,130,30,4,1,9,4,0,13,4,1,4,1,0,0,0,0,0,0,0,0,130,30,0,0,0,0,0,0,5,1,0,0,0,,28.760887384414673
63,qwen3:32b,mixtral:latest,P2,13,110,140,3,4,9,8,6,0,3,4,3,4,0,0,0,0,0,0,0,0,110,140,0,0,0,0,0,0,4,4,0,0,0,,28.289862871170044
64,qwen3:32b,mixtral:latest,P1,13,110,100,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,110,100,0,0,0,0,0,0,4,4,0,0,0,,27.922403812408447
65,qwen3:32b,mixtral:latest,P1,13,115,100,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,115,100,0,0,0,0,0,0,4,3,0,0,0,,27.85822606086731
66,qwen3:32b,mixtral:latest,P1,13,130,35,4,1,9,4,0,13,4,1,4,1,0,0,0,0,0,0,0,0,130,35,0,0,0,0,0,0,5,1,0,0,0,,28.73799443244934
67,qwen3:32b,mixtral:latest,P2,13,110,145,3,4,9,10,6,2,3,4,3,4,0,0,0,0,0,0,0,0,110,145,0,0,0,0,0,0,4,4,0,0,0,,28.16096830368042
68,qwen3:32b,mixtral:latest,P1,13,135,30,4,1,9,4,0,13,4,1,4,1,0,0,0,0,0,0,0,0,135,30,0,0,0,0,0,0,5,1,0,0,0,,28.6617374420166
69,qwen3:32b,mixtral:latest,P1,13,140,35,4,1,9,4,1,13,4,1,4,1,0,0,0,0,0,0,0,0,140,35,0,0,0,0,0,0,5,1,0,0,0,,28.403563022613525
70,qwen3:32b,mixtral:latest,P1,13,140,30,4,1,9,4,0,13,4,1,4,1,0,0,0,0,0,0,0,0,140,30,0,0,0,0,0,0,5,1,0,0,0,,28.900716304779053
71,qwen3:32b,mixtral:latest,P1,13,105,30,3,1,8,4,7,13,3,1,3,1,0,0,0,0,0,0,0,0,105,30,0,0,0,0,0,0,4,1,0,0,0,,23.48196578025818
72,qwen3:32b,mixtral:latest,P1,13,135,30,4,1,9,4,0,13,4,1,4,1,0,0,0,0,0,0,0,0,135,30,0,0,0,0,0,0,5,1,0,0,0,,27.197416067123413
73,qwen3:32b,mixtral:latest,P1,13,175,30,5,1,10,4,0,13,5,1,5,1,0,0,0,0,0,0,0,0,175,30,0,0,0,0,0,0,5,0,0,0,0,,27.482898950576782
74,qwen3:32b,mixtral:latest,P1,13,135,35,4,1,9,4,0,13,4,1,4,1,0,0,0,0,0,0,0,0,135,35,0,0,0,0,0,0,5,1,0,0,0,,28.621891498565674
75,qwen3:32b,mixtral:latest,P2,13,100,155,3,4,9,10,6,2,3,4,3,4,0,0,0,0,0,0,0,0,100,155,0,0,0,0,0,0,4,3,0,0,0,,27.639758825302124
76,qwen3:32b,mixtral:latest,P1,13,140,100,4,3,8,8,0,7,4,3,4,3,0,0,0,0,0,0,0,0,140,100,0,0,0,0,0,0,4,3,0,0,0,,27.537872791290283
77,qwen3:32b,mixtral:latest,P1,13,140,35,4,1,9,4,0,13,4,1,4,1,0,0,0,0,0,0,0,0,140,35,0,0,0,0,0,0,5,1,0,0,0,,28.663265466690063
78,qwen3:32b,mixtral:latest,P1,13,115,65,3,2,9,6,6,10,3,2,3,2,0,0,0,0,0,0,0,0,115,65,0,0,0,0,0,0,4,2,0,0,0,,25.339938163757324
79,qwen3:32b,mixtral:latest,P1,13,135,105,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,135,105,0,0,0,0,0,0,4,3,0,0,0,,27.15258264541626
80,qwen3:32b,mixtral:latest,P1,13,100,35,3,1,7,4,8,13,3,1,3,1,0,0,0,0,0,0,0,0,100,35,0,0,0,0,0,0,4,1,0,0,0,,22.92499613761902
81,qwen3:32b,mixtral:latest,P2,13,105,115,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,105,115,0,0,0,0,0,0,4,4,0,0,0,,28.909387826919556
82,qwen3:32b,mixtral:latest,P1,13,115,105,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,115,105,0,0,0,0,0,0,4,4,0,0,0,,28.478499174118042
83,qwen3:32b,mixtral:latest,P1,13,145,30,4,1,11,4,3,13,4,1,4,1,0,0,0,0,0,0,0,0,145,30,0,0,0,0,0,0,5,1,0,0,0,,28.495217084884644
84,qwen3:32b,mixtral:latest,P1,13,95,35,3,1,8,4,7,13,3,1,3,1,0,0,0,0,0,0,0,0,95,35,0,0,0,0,0,0,4,1,0,0,0,,23.437398195266724
85,qwen3:32b,mixtral:latest,P2,13,100,110,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,100,110,0,0,0,0,0,0,4,4,0,0,0,,26.971487045288086
86,qwen3:32b,mixtral:latest,P1,13,145,35,4,1,9,4,0,13,4,1,4,1,0,0,0,0,0,0,0,0,145,35,0,0,0,0,0,0,5,1,0,0,0,,28.806829690933228
87,qwen3:32b,mixtral:latest,P1,13,140,30,4,1,9,4,2,13,4,1,4,1,0,0,0,0,0,0,0,0,140,30,0,0,0,0,0,0,5,1,0,0,0,,28.731204509735107
88,qwen3:32b,mixtral:latest,P1,13,145,110,4,3,9,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,145,110,0,0,0,0,0,0,5,1,0,0,0,,30.629396200180054
89,qwen3:32b,mixtral:latest,P1,13,115,100,3,3,9,8,6,7,3,3,3,3,0,0,0,0,0,0,0,0,115,100,0,0,0,0,0,0,4,4,0,0,0,,28.875266790390015
90,qwen3:32b,mixtral:latest,P1,13,140,35,4,1,9,4,0,13,4,1,4,1,0,0,0,0,0,0,0,0,140,35,0,0,0,0,0,0,5,1,0,0,0,,28.78152823448181
91,qwen3:32b,mixtral:latest,P1,13,110,100,3,3,9,8,6,7,3,3,3,3,0,0,0,0,0,0,0,0,110,100,0,0,0,0,0,0,4,3,0,0,0,,26.937873363494873
92,qwen3:32b,mixtral:latest,P1,13,115,65,3,2,9,6,6,10,3,2,3,2,0,0,0,0,0,0,0,0,115,65,0,0,0,0,0,0,4,2,0,0,0,,25.563337087631226
93,qwen3:32b,mixtral:latest,P1,13,95,35,3,1,8,4,7,13,3,1,3,1,0,0,0,0,0,0,0,0,95,35,0,0,0,0,0,0,4,1,0,0,0,,23.87334442138672
94,qwen3:32b,mixtral:latest,P1,13,140,65,4,2,9,6,0,10,4,2,4,2,0,0,0,0,0,0,0,0,140,65,0,0,0,0,0,0,5,2,0,0,0,,30.713232040405273
95,qwen3:32b,mixtral:latest,P1,13,110,65,3,2,10,6,5,10,3,2,3,2,0,0,0,0,0,0,0,0,110,65,0,0,0,0,0,0,4,2,0,0,0,,25.54670810699463
96,qwen3:32b,mixtral:latest,Draw,13,110,110,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,110,110,0,0,0,0,0,0,4,4,0,0,0,,28.362713098526
97,qwen3:32b,mixtral:latest,P1,13,135,65,4,2,8,6,0,10,4,2,4,2,0,0,0,0,0,0,0,0,135,65,0,0,0,0,0,0,4,2,0,0,0,,25.450600147247314
98,qwen3:32b,mixtral:latest,P1,13,140,115,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,140,115,0,0,0,0,0,0,4,4,0,0,0,,28.878904104232788
99,qwen3:32b,mixtral:latest,P1,13,150,110,4,3,10,9,2,6,4,3,4,3,0,0,0,0,0,0,0,0,150,110,0,0,0,0,0,0,4,4,0,0,0,,28.796517372131348
100,qwen3:32b,mixtral:latest,P1,13,110,100,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,110,100,0,0,0,0,0,0,4,4,0,0,0,,28.17418670654297
