match,p1_model,p2_model,winner,turns,p1_score,p2_score,p1_obj_count,p2_obj_count,p1_place,p2_place,p1_draw,p2_draw,p1_complete,p2_complete,p1_complete_scored,p2_complete_scored,p1_pts_series,p2_pts_series,p1_pts_parallel,p2_pts_parallel,p1_pts_mixed,p2_pts_mixed,p1_pts_bridge,p2_pts_bridge,p1_pts_cap,p2_pts_cap,p1_invalid,p2_invalid,p1_api_ok,p2_api_ok,p1_api_total,p2_api_total,p1_fallbacks,p2_fallbacks,p1_verify_fails,p2_verify_fails,voided,void_reason,elapsed
30,llama3.3:70b,mixtral:latest,P1,13,125,40,4,1,9,4,5,13,4,1,4,1,30,40,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,22.1986300945282
31,llama3.3:70b,mixtral:latest,P1,13,130,40,4,1,8,4,0,13,4,1,4,1,65,40,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.48478055000305
32,llama3.3:70b,mixtral:latest,P1,13,135,35,4,1,8,4,0,13,4,1,4,1,70,35,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19.352750301361084
33,llama3.3:70b,mixtral:latest,P1,13,125,40,4,1,8,4,0,13,4,1,4,1,65,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21.193428993225098
34,llama3.3:70b,mixtral:latest,P1,13,130,30,4,1,8,4,0,13,4,1,4,1,95,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.376020908355713
35,llama3.3:70b,mixtral:latest,P1,13,135,35,4,1,8,4,0,13,4,1,4,1,105,0,30,35,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,26.609472036361694
36,llama3.3:70b,mixtral:latest,P1,13,125,35,4,1,8,4,0,13,4,1,4,1,95,0,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,22.491822242736816
37,llama3.3:70b,mixtral:latest,P1,13,135,30,4,1,8,4,0,13,4,1,4,1,105,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,23.640896797180176
38,llama3.3:70b,mixtral:latest,P1,13,130,40,4,1,8,4,0,13,4,1,4,1,95,40,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,22.034335374832153
39,llama3.3:70b,mixtral:latest,P1,13,135,35,4,1,8,4,0,13,4,1,4,1,70,35,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,21.154250621795654
40,llama3.3:70b,mixtral:latest,P1,13,130,30,4,1,8,4,0,13,4,1,4,1,65,0,65,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,21.642839431762695
41,llama3.3:70b,mixtral:latest,P1,13,130,30,4,1,8,4,0,13,4,1,4,1,100,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,22.62091326713562
42,llama3.3:70b,mixtral:latest,P1,13,130,30,4,1,8,4,0,13,4,1,4,1,95,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,22.010404586791992
43,llama3.3:70b,mixtral:latest,P1,13,130,40,4,1,8,4,0,13,4,1,4,1,65,40,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,21.133147478103638
44,llama3.3:70b,mixtral:latest,P1,13,130,30,4,1,8,4,0,13,4,1,4,1,100,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23.247060298919678
