match,p1_model,p2_model,winner,turns,p1_score,p2_score,p1_obj_count,p2_obj_count,p1_place,p2_place,p1_draw,p2_draw,p1_complete,p2_complete,p1_complete_scored,p2_complete_scored,p1_pts_series,p2_pts_series,p1_pts_parallel,p2_pts_parallel,p1_pts_mixed,p2_pts_mixed,p1_pts_bridge,p2_pts_bridge,p1_pts_cap,p2_pts_cap,p1_invalid,p2_invalid,p1_api_ok,p2_api_ok,p1_api_total,p2_api_total,p1_fallbacks,p2_fallbacks,p1_verify_fails,p2_verify_fails,voided,void_reason,elapsed
49,qwen3:32b,qwen3:32b,P2,13,110,145,3,4,9,8,6,0,3,4,3,4,0,0,0,0,0,0,0,0,110,145,0,0,0,0,0,0,4,4,0,0,0,,41.09157681465149
50,qwen3:32b,qwen3:32b,P1,13,130,115,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,130,115,0,0,0,0,0,0,4,4,0,0,0,,41.057148933410645
51,qwen3:32b,qwen3:32b,P1,13,145,110,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,145,110,0,0,0,0,0,0,4,4,0,0,0,,41.062628507614136
52,qwen3:32b,qwen3:32b,P2,13,100,155,3,4,9,10,6,3,3,4,3,4,0,0,0,0,0,0,0,0,100,155,0,0,0,0,0,0,4,4,0,0,0,,41.07522106170654
53,qwen3:32b,qwen3:32b,P1,13,145,105,4,3,9,9,5,6,4,3,4,3,0,0,0,0,0,0,0,0,145,105,0,0,0,0,0,0,4,4,0,0,0,,41.09151577949524
54,qwen3:32b,qwen3:32b,Draw,13,110,110,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,110,110,0,0,0,0,0,0,4,4,0,0,0,,41.07798886299133
55,qwen3:32b,qwen3:32b,Draw,13,110,110,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,110,110,0,0,0,0,0,0,4,4,0,0,0,,41.06209850311279
56,qwen3:32b,qwen3:32b,P2,13,110,145,3,4,9,8,6,0,3,4,3,4,0,0,0,0,0,0,0,0,110,145,0,0,0,0,0,0,4,4,0,0,0,,41.07161593437195
57,qwen3:32b,qwen3:32b,P2,13,100,115,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,100,115,0,0,0,0,0,0,4,4,0,0,0,,41.092408418655396
58,qwen3:32b,qwen3:32b,P2,13,105,115,3,3,8,9,7,6,3,3,3,3,0,0,0,0,0,0,0,0,105,115,0,0,0,0,0,0,4,4,0,0,0,,41.07456588745117
59,qwen3:32b,qwen3:32b,P2,13,105,115,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,105,115,0,0,0,0,0,0,4,4,0,0,0,,41.068188190460205
60,qwen3:32b,qwen3:32b,P2,13,105,110,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,105,110,0,0,0,0,0,0,4,4,0,0,0,,41.06951880455017
61,qwen3:32b,qwen3:32b,P2,13,110,155,3,4,8,10,7,3,3,4,3,4,0,0,0,0,0,0,0,0,110,155,0,0,0,0,0,0,3,4,0,0,0,,36.036285638809204
62,qwen3:32b,qwen3:32b,P2,13,100,145,3,4,9,10,6,4,3,4,3,4,0,0,0,0,0,0,0,0,100,145,0,0,0,0,0,0,4,4,0,0,0,,41.08646512031555
63,qwen3:32b,qwen3:32b,P1,13,145,100,4,3,10,9,4,6,4,3,4,3,0,0,0,0,0,0,0,0,145,100,0,0,0,0,0,0,4,4,0,0,0,,41.09378504753113
64,qwen3:32b,qwen3:32b,P2,13,105,110,3,3,8,9,7,6,3,3,3,3,0,0,0,0,0,0,0,0,105,110,0,0,0,0,0,0,4,4,0,0,0,,41.09955716133118
65,qwen3:32b,qwen3:32b,P1,13,140,105,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,140,105,0,0,0,0,0,0,4,4,0,0,0,,41.080955266952515
66,qwen3:32b,qwen3:32b,P2,13,115,185,3,5,9,11,6,0,3,5,3,5,0,0,0,0,0,0,0,0,115,185,0,0,0,0,0,0,4,4,0,0,0,,41.074867725372314
67,qwen3:32b,qwen3:32b,P1,13,185,105,5,3,11,9,0,6,5,3,5,3,0,0,0,0,0,0,0,0,185,105,0,0,0,0,0,0,4,4,0,0,0,,41.04991936683655
68,qwen3:32b,qwen3:32b,P1,13,115,105,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,115,105,0,0,0,0,0,0,4,4,0,0,0,,41.067540884017944
69,qwen3:32b,qwen3:32b,P1,13,110,105,3,3,7,9,8,6,3,3,3,3,0,0,0,0,0,0,0,0,110,105,0,0,0,0,0,0,4,4,0,0,0,,41.092581272125244
70,qwen3:32b,qwen3:32b,P2,13,110,145,3,4,9,8,6,0,3,4,3,4,0,0,0,0,0,0,0,0,110,145,0,0,0,0,0,0,4,4,0,0,0,,41.06826138496399
71,qwen3:32b,qwen3:32b,P2,13,65,110,2,3,6,9,10,6,2,3,2,3,0,0,0,0,0,0,0,0,65,110,0,0,0,0,0,0,3,4,0,0,0,,36.00603008270264
72,qwen3:32b,qwen3:32b,P2,13,105,115,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,105,115,0,0,0,0,0,0,4,4,0,0,0,,41.09459209442139
73,qwen3:32b,qwen3:32b,P2,13,140,155,4,4,8,10,0,2,4,4,4,4,0,0,0,0,0,0,0,0,140,155,0,0,0,0,0,0,4,4,0,0,0,,41.090806007385254
74,qwen3:32b,qwen3:32b,P1,13,140,110,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,140,110,0,0,0,0,0,0,4,4,0,0,0,,41.082043170928955
75,qwen3:32b,qwen3:32b,Draw,13,110,110,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,110,110,0,0,0,0,0,0,4,4,0,0,0,,41.07626986503601
76,qwen3:32b,qwen3:32b,P1,13,135,105,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,135,105,0,0,0,0,0,0,4,4,0,0,0,,41.04689383506775
77,qwen3:32b,qwen3:32b,P1,13,135,110,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,135,110,0,0,0,0,0,0,4,4,0,0,0,,41.087376832962036
78,qwen3:32b,qwen3:32b,P2,13,110,115,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,110,115,0,0,0,0,0,0,4,4,0,0,0,,41.08276414871216
79,qwen3:32b,qwen3:32b,P2,13,105,110,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,105,110,0,0,0,0,0,0,4,4,0,0,0,,41.09074425697327
80,qwen3:32b,qwen3:32b,P2,13,100,110,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,100,110,0,0,0,0,0,0,4,3,0,0,0,,35.97625708580017
81,qwen3:32b,qwen3:32b,P2,13,110,140,3,4,9,8,6,0,3,4,3,4,0,0,0,0,0,0,0,0,110,140,0,0,0,0,0,0,4,4,0,0,0,,41.06461524963379
82,qwen3:32b,qwen3:32b,P1,13,160,105,4,3,10,9,2,6,4,3,4,3,0,0,0,0,0,0,0,0,160,105,0,0,0,0,0,0,4,4,0,0,0,,41.094074964523315
83,qwen3:32b,qwen3:32b,P2,13,110,135,3,4,9,8,6,0,3,4,3,4,0,0,0,0,0,0,0,0,110,135,0,0,0,0,0,0,4,4,0,0,0,,41.04555606842041
84,qwen3:32b,qwen3:32b,P1,13,115,105,3,3,9,8,6,7,3,3,3,3,0,0,0,0,0,0,0,0,115,105,0,0,0,0,0,0,4,4,0,0,0,,41.08546257019043
85,qwen3:32b,qwen3:32b,P2,13,110,115,3,3,9,7,6,8,3,3,3,3,0,0,0,0,0,0,0,0,110,115,0,0,0,0,0,0,4,4,0,0,0,,41.08289980888367
86,qwen3:32b,qwen3:32b,P2,13,115,135,3,4,9,8,6,0,3,4,3,4,0,0,0,0,0,0,0,0,115,135,0,0,0,0,0,0,4,4,0,0,0,,41.085875272750854
87,qwen3:32b,qwen3:32b,P1,13,145,105,4,3,11,9,3,6,4,3,4,3,0,0,0,0,0,0,0,0,145,105,0,0,0,0,0,0,4,4,0,0,0,,41.06891655921936
88,qwen3:32b,qwen3:32b,P1,13,115,110,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,115,110,0,0,0,0,0,0,4,4,0,0,0,,41.06455159187317
89,qwen3:32b,qwen3:32b,P1,13,115,100,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,115,100,0,0,0,0,0,0,4,4,0,0,0,,41.062495470047
90,qwen3:32b,qwen3:32b,P2,13,100,155,3,4,9,10,6,2,3,4,3,4,0,0,0,0,0,0,0,0,100,155,0,0,0,0,0,0,4,4,0,0,0,,41.0684814453125
91,qwen3:32b,qwen3:32b,P2,13,100,110,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,100,110,0,0,0,0,0,0,4,4,0,0,0,,41.085747718811035
92,qwen3:32b,qwen3:32b,P1,13,150,115,4,3,10,9,2,6,4,3,4,3,0,0,0,0,0,0,0,0,150,115,0,0,0,0,0,0,4,4,0,0,0,,41.0852735042572
93,qwen3:32b,qwen3:32b,P1,13,135,115,4,3,8,9,0,6,4,3,4,3,0,0,0,0,0,0,0,0,135,115,0,0,0,0,0,0,4,4,0,0,0,,41.09001803398132
94,qwen3:32b,qwen3:32b,P2,13,105,145,3,4,9,9,6,2,3,4,3,4,0,0,0,0,0,0,0,0,105,145,0,0,0,0,0,0,4,5,0,0,0,,46.219202756881714
95,qwen3:32b,qwen3:32b,Draw,13,110,110,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,110,110,0,0,0,0,0,0,4,4,0,0,0,,41.06263065338135
96,qwen3:32b,qwen3:32b,P1,13,145,110,4,3,10,9,4,6,4,3,4,3,0,0,0,0,0,0,0,0,145,110,0,0,0,0,0,0,4,4,0,0,0,,41.07594609260559
97,qwen3:32b,qwen3:32b,P1,13,145,140,4,4,8,8,0,0,4,4,4,4,0,0,0,0,0,0,0,0,145,140,0,0,0,0,0,0,4,4,0,0,0,,41.067198514938354
98,qwen3:32b,qwen3:32b,P1,13,115,110,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,115,110,0,0,0,0,0,0,4,4,0,0,0,,41.07280659675598
99,qwen3:32b,qwen3:32b,P1,13,115,105,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,115,105,0,0,0,0,0,0,4,4,0,0,0,,41.08773612976074
100,qwen3:32b,qwen3:32b,P1,13,110,100,3,3,9,9,6,6,3,3,3,3,0,0,0,0,0,0,0,0,110,100,0,0,0,0,0,0,4,4,0,0,0,,41.065951108932495
