match,p1_model,p2_model,winner,turns,p1_score,p2_score,p1_obj_count,p2_obj_count,p1_place,p2_place,p1_draw,p2_draw,p1_complete,p2_complete,p1_complete_scored,p2_complete_scored,p1_pts_series,p2_pts_series,p1_pts_parallel,p2_pts_parallel,p1_pts_mixed,p2_pts_mixed,p1_pts_bridge,p2_pts_bridge,p1_pts_cap,p2_pts_cap,p1_invalid,p2_invalid,p1_api_ok,p2_api_ok,p1_api_total,p2_api_total,p1_fallbacks,p2_fallbacks,p1_verify_fails,p2_verify_fails,voided,void_reason,elapsed
57,mixtral:latest,mixtral:latest,Draw,13,70,70,2,2,6,6,10,10,2,2,2,2,35,40,35,30,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,,8.705811977386475
58,mixtral:latest,mixtral:latest,P2,13,70,110,2,3,6,9,10,6,2,3,2,3,40,30,30,35,0,45,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,,11.150748491287231
59,mixtral:latest,mixtral:latest,P1,13,65,60,2,2,6,6,10,10,2,2,2,2,35,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,,8.303100347518921
60,mixtral:latest,mixtral:latest,P2,13,30,105,1,3,4,7,13,8,1,3,1,3,0,75,30,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,6.444688081741333
61,mixtral:latest,mixtral:latest,P1,13,75,35,2,1,6,4,10,13,2,1,2,1,40,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,5.942218542098999
62,mixtral:latest,mixtral:latest,Draw,13,30,30,1,1,4,4,13,13,1,1,1,1,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,4.439862012863159
63,mixtral:latest,mixtral:latest,P1,13,75,30,2,1,6,4,10,13,2,1,2,1,40,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,6.456812143325806
64,mixtral:latest,mixtral:latest,P2,13,30,140,1,4,4,8,13,2,1,4,1,4,0,95,30,0,0,45,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,8.50111699104309
65,mixtral:latest,mixtral:latest,P1,13,100,30,3,1,8,4,7,13,3,1,3,1,70,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,,8.482197284698486
66,mixtral:latest,mixtral:latest,Draw,13,70,70,2,2,6,6,10,10,2,2,2,2,40,35,30,35,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,,7.277676105499268
67,mixtral:latest,mixtral:latest,P1,13,65,40,2,1,6,4,10,13,2,1,2,1,0,40,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,7.093415021896362
68,mixtral:latest,mixtral:latest,P1,13,100,35,3,1,8,4,7,13,3,1,3,1,70,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,6.5791425704956055
69,mixtral:latest,mixtral:latest,P2,13,70,115,2,3,6,9,10,6,2,3,2,3,40,35,30,35,0,45,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,,11.330111265182495
70,mixtral:latest,mixtral:latest,P1,13,65,40,2,1,6,4,10,13,2,1,2,1,65,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,,7.03507137298584
71,mixtral:latest,mixtral:latest,P1,13,105,30,3,1,8,4,7,13,3,1,3,1,75,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,6.762397527694702
72,mixtral:latest,mixtral:latest,P1,13,105,65,3,2,8,6,7,10,3,2,3,2,40,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,,9.870445966720581
73,mixtral:latest,mixtral:latest,P2,13,65,75,2,2,6,6,10,10,2,2,2,2,35,40,30,35,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,,8.55244493484497
74,mixtral:latest,mixtral:latest,P1,13,40,35,1,1,4,4,13,13,1,1,1,1,40,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,4.959871530532837
75,mixtral:latest,mixtral:latest,P2,13,105,110,3,3,8,9,7,6,3,3,3,3,75,0,30,65,0,45,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,,12.970954179763794
76,mixtral:latest,mixtral:latest,P2,13,65,70,2,2,6,6,10,10,2,2,2,2,30,40,35,30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,8.133898258209229
77,mixtral:latest,mixtral:latest,P1,13,75,60,2,2,6,6,10,10,2,2,2,2,75,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,,9.546619415283203
78,mixtral:latest,mixtral:latest,P1,13,105,60,3,2,8,6,7,10,3,2,3,2,105,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,8.413906812667847
79,mixtral:latest,mixtral:latest,P2,13,30,65,1,2,4,6,13,10,1,2,1,2,0,35,30,30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,5.947638034820557
80,mixtral:latest,mixtral:latest,P2,13,65,70,2,2,6,6,10,10,2,2,2,2,65,40,0,30,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,,10.122033834457397
81,mixtral:latest,mixtral:latest,Draw,13,65,65,2,2,6,6,10,10,2,2,2,2,0,35,65,30,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,,8.89290165901184
82,mixtral:latest,mixtral:latest,P1,13,65,60,2,2,6,6,10,10,2,2,2,2,65,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,,9.102131366729736
83,mixtral:latest,mixtral:latest,P1,13,65,40,2,1,6,4,10,13,2,1,2,1,35,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,6.664676189422607
84,mixtral:latest,mixtral:latest,P1,13,140,40,4,1,9,4,2,13,4,1,4,1,35,40,60,0,45,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,,11.356825590133667
85,mixtral:latest,mixtral:latest,P1,13,100,30,3,1,8,4,7,13,3,1,3,1,70,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,7.272373676300049
86,mixtral:latest,mixtral:latest,P1,13,90,75,3,2,9,6,6,10,3,2,3,2,0,75,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,,9.064147233963013
87,mixtral:latest,mixtral:latest,P2,13,30,70,1,2,4,6,13,10,1,2,1,2,30,40,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,5.821260929107666
88,mixtral:latest,mixtral:latest,P2,13,75,185,2,5,6,10,10,4,2,4,2,4,75,0,0,95,0,90,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,,13.083681106567383
89,mixtral:latest,mixtral:latest,P1,13,90,75,3,2,8,6,7,10,3,2,3,2,30,75,60,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,,10.260700464248657
90,mixtral:latest,mixtral:latest,P1,13,90,35,3,1,8,4,7,13,3,1,3,1,30,35,60,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,,9.1844642162323
91,mixtral:latest,mixtral:latest,Draw,13,70,70,2,2,6,6,10,10,2,2,2,2,40,35,30,35,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,,8.38828992843628
92,mixtral:latest,mixtral:latest,P2,13,35,100,1,3,4,8,13,7,1,3,1,3,35,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,6.5962934494018555
93,mixtral:latest,mixtral:latest,P2,13,40,95,1,3,4,8,13,7,1,3,1,3,40,30,0,65,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,7.3761279582977295
94,mixtral:latest,mixtral:latest,Draw,13,70,70,2,2,6,6,10,10,2,2,2,2,35,40,35,30,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,,8.092996597290039
95,mixtral:latest,mixtral:latest,P2,13,65,140,2,4,6,8,10,4,2,4,2,4,0,95,65,0,0,45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,7.475876331329346
96,mixtral:latest,mixtral:latest,P2,13,30,35,1,1,4,4,13,13,1,1,1,1,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,4.816439867019653
97,mixtral:latest,mixtral:latest,P2,13,30,100,1,3,4,8,13,7,1,3,1,3,0,100,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,6.727588891983032
98,mixtral:latest,mixtral:latest,P1,13,95,30,3,1,8,4,7,13,3,1,3,1,30,0,65,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,6.290841102600098
99,mixtral:latest,mixtral:latest,Draw,13,70,70,2,2,6,6,10,10,2,2,2,2,35,40,35,30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,7.976135730743408
100,mixtral:latest,mixtral:latest,P1,13,135,30,4,1,8,4,4,13,4,1,4,1,105,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,,8.318240880966187
